paper,idstudy,pub_year,pub_year_dif,published,top,cite_google,lnycite,idcoeff,frisch,se,ftest,no_obs,est_per_study,byproduct,start,end,timespan,ln_timespan,daily,monthly,quarterly,annual,biannual,female,male,malefemale,married,single,wealth,industry,indivlab,usa,pooled_crosec,panel,macro,micro,quasi_exp,empr,ols,probit,nonpar_sim,2sls_iv,quantile,prime,nearretirement,ratio_wage,margin,source_member,tstat,lnpubyear,ols_mle,other,source_study_id
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,20,0.1913,0.0335,,8289.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,21,0.2341,0.0149,,35218.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,22,0.5682,0.0348,,26523.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,23,0.4439,0.0306,,18808.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,24,0.33,0.0719,,7488.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,25,0.3006,0.019,,35218.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,26,0.5294,0.0384,,26523.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,27,0.4275,0.0302,,18808.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,28,0.2843,0.0631,,7488.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,29,0.0975,0.0106,,26781.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,30,0.1497,0.0251,,18377.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,31,0.1167,0.019,,13799.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,32,0.1476,0.0373,,8289.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,33,0.2606,0.0247,,35218.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,34,0.5228,0.0454,,26523.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,35,0.3951,0.0363,,18808.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Manoli & Weber (2011),11,2011.0,27.0,0,0,240,2.9156895658804545,36,0.4369,0.1374,,7488.0,36,0,1997,2005,9,2.1972245773362196,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,11
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,1,0.03,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,2,0.03,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,3,0.03,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,4,1.24,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,5,1.17,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,6,1.08,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,7,3.86,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,8,3.69,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,9,3.55,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,10,0.71,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,11,0.69,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Mustre-del-Rio (2011),12,2011.0,27.0,0,0,6,-0.7731898882334817,12,1.12,,,220199.0,12,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,0,1,0,0,0.0,0,1,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,12
Fiorito & Zanella (2012),13,2012.0,28.0,1,1,88,1.992430164690206,1,0.78,0.51,5.18,20.0,3,1,1968,1992,25,3.2188758248682006,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,13
Fiorito & Zanella (2012),13,2012.0,28.0,1,1,88,1.992430164690206,2,0.88,0.518,1.96,20.0,3,1,1968,1992,25,3.2188758248682006,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,13
Fiorito & Zanella (2012),13,2012.0,28.0,1,1,88,1.992430164690206,3,1.41,0.642,2.64,20.0,3,1,1968,1992,25,3.2188758248682006,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,13
Brown (2013),14,2013.0,29.0,1,0,212,2.958691001873642,1,0.14,0.0004,,29350.0,3,1,1994,1998,5,1.6094379124341003,0,0,0,1,0,0,0,1,0,0,0.0,1,0,1,1,0,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,14
Brown (2013),14,2013.0,29.0,1,0,212,2.958691001873642,2,0.016700000000000003,0.0,,29350.0,3,1,1994,1998,5,1.6094379124341003,0,0,0,1,0,0,0,1,0,0,0.0,1,0,1,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,14
Brown (2013),14,2013.0,29.0,1,0,212,2.958691001873642,3,0.024366666666666665,0.0,,29350.0,3,1,1994,1998,5,1.6094379124341003,0,0,0,1,0,0,0,1,0,0,0.0,1,0,1,1,0,0,1,1,1,0.0,0.0,1,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,14
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,1,0.009,0.003545918367346939,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,2,0.0451,0.005357142857142856,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,3,0.0168,0.005918367346938775,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,4,0.0764,0.008903061224489797,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,5,0.0222,0.007576530612244898,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,6,0.0985,0.011224489795918367,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,7,0.0262,0.008749999999999999,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,8,0.1137,0.012857142857142857,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,9,0.0291,0.009617346938775511,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Haan & Uhlendorff (2013),15,2013.0,29.0,1,0,44,1.3862943611198906,10,0.124,0.013979591836734695,,26667.0,10,0,2000,2005,6,1.791759469228055,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,15
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,1,0.0025,0.0017,,4963.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,2,0.365,0.0392,,669.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,3,0.0023,0.0002,,4626.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,4,0.587,0.0571,,1743.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,5,0.544,0.0609,,1494.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,6,0.746,0.1475,,345.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,7,0.0028,0.0003,,3449.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,8,0.013,0.0031,,140.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,9,0.0025,0.0003,,3347.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,10,0.023,0.002,,1514.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,11,0.727,0.0827,,529.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,16
Inoue (2015),16,2015.0,31.0,0,0,3,-1.0986122886681098,12,0.035,0.0034,,1279.0,12,0,2004,2010,7,1.9459101490553132,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,1,1,extensive,data_extensive.xlsx,,,,,16
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,1,0.18,,,107012.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,1,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,2,0.13,,,107012.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,1,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,3,0.27,,,107012.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,1,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,4,0.36,,,107012.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,1,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,5,0.58,,,107012.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,0,1,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,6,1.46,,,115724.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,1,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,7,1.82,,,115724.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,1,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,8,2.15,,,115724.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,1,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,9,2.05,,,115724.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,1,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Mustre-del-Rio (2015),17,2015.0,31.0,1,1,35,1.3581234841531944,10,2.71,,,115724.0,10,0,1990,2000,11,2.3978952727983707,0,0,1,0,0,1,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,1,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,17
Stafford (2015),18,2015.0,31.0,1,0,77,2.1465808445174646,1,0.609,0.065,,836.0,4,0,1996,2007,12,2.4849066497880004,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,1,1.0,0.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,18
Stafford (2015),18,2015.0,31.0,1,0,77,2.1465808445174646,2,0.838,0.138,,836.0,4,0,1996,2007,12,2.4849066497880004,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,1,0.0,0.0,0,1,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,18
Stafford (2015),18,2015.0,31.0,1,0,77,2.1465808445174646,3,1.101,0.118,,301916.0,4,0,1996,2007,12,2.4849066497880004,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,18
Stafford (2015),18,2015.0,31.0,1,0,77,2.1465808445174646,4,1.191,0.13,,168698.0,4,0,1996,2007,12,2.4849066497880004,1,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,1,0.0,1.0,0,0,0.0,0,0,0,extensive,data_extensive.xlsx,,,,,18
Blundell et al. (2016a),19,2016.0,32.0,1,1,456,4.04305126783455,1,0.627,,,2096.0,8,0,1991,2008,18,2.8903717578961645,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,19
Blundell et al. (2016a),19,2016.0,32.0,1,1,456,4.04305126783455,2,0.914,,,839.0,8,0,1991,2008,18,2.8903717578961645,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,19
Blundell et al. (2016a),19,2016.0,32.0,1,1,456,4.04305126783455,3,0.567,,,853.0,8,0,1991,2008,18,2.8903717578961645,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,19
Blundell et al. (2016a),19,2016.0,32.0,1,1,456,4.04305126783455,4,0.427,,,404.0,8,0,1991,2008,18,2.8903717578961645,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,19
Blundell et al. (2016a),19,2016.0,32.0,1,1,456,4.04305126783455,5,0.532,,,,8,0,1991,2008,18,2.8903717578961645,0,0,0,1,0,1,0,0,0,1,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,19
Blundell et al. (2016a),19,2016.0,32.0,1,1,456,4.04305126783455,6,2.24,,,699.0,8,0,1991,2008,18,2.8903717578961645,0,0,0,1,0,1,0,0,0,1,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,19
Blundell et al. (2016a),19,2016.0,32.0,1,1,456,4.04305126783455,7,0.264,,,699.0,8,0,1991,2008,18,2.8903717578961645,0,0,0,1,0,1,0,0,1,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,19
Blundell et al. (2016a),19,2016.0,32.0,1,1,456,4.04305126783455,8,0.688,,,699.0,8,0,1991,2008,18,2.8903717578961645,0,0,0,1,0,1,0,0,1,0,0.0,0,0,0,0,1,0,1,1,1,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,19
Blundell et al. (2016b),20,2016.0,32.0,1,1,591,4.302374475726262,1,0.002,0.03,156.52,4941.0,1,1,1999,2009,11,2.3978952727983707,0,0,0,1,0,1,0,0,1,0,0.0,0,0,1,0,1,0,1,1,1,0.0,0.0,0,1,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,20
Erosa et al. (2016),21,2016.0,32.0,1,1,128,2.772588722239781,1,1.08,,,,88,0,1989,1992,4,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,21
Erosa et al. (2016),21,2016.0,32.0,1,1,128,2.772588722239781,2,0.73,,,,88,0,1989,1992,4,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,21
Erosa et al. (2016),21,2016.0,32.0,1,1,128,2.772588722239781,3,1.17,,,,88,0,1989,1992,4,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,21
Erosa et al. (2016),21,2016.0,32.0,1,1,128,2.772588722239781,4,0.84,,,,88,0,1989,1992,4,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,21
Erosa et al. (2016),21,2016.0,32.0,1,1,128,2.772588722239781,5,0.0,,,,88,0,1989,1992,4,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,21
Erosa et al. (2016),21,2016.0,32.0,1,1,128,2.772588722239781,6,0.57,,,,88,0,1989,1992,4,1.3862943611198906,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0.0,0.0,1,0,0.0,0,0,1,extensive,data_extensive.xlsx,,,,,21
