StudyID,lnSpot,Diff_ln_spot_rates,Diff_ln_spot_percent,lnForward,Diff_ln_forward_spot,Diff_forward_spot_percent,Coeff,SE,Advanced_currencies,Emerging_currencies,Mixed_currencies,German_mark,French_franc,GBP,Italian_lira,JPY,Swiss_franc,Euro,geo_Europe,geo_Asia,geo_Other,Mixed_geo_currencies,USD_base,GBP_base,JPY_base,Swiss_base,Euro_base,German_mark_base,Less_1month,month,month_to_1year,year,to3years,to10years,Mixed,Daily,Weekly,Monthly,Quarterly,Other_freq,Time_diff,T,N,Sample_size,Sample_year,Overlapping_problem,Forward_rate_lags,Interest_rate_diff,News,Forward_premium_power2_3,Other_controls,OLS,Instrumental_variables,FE,Error_correction,Regime_switching,Fully_modified_estimator,SUR,ML,Other_met,All,High_FXvolat,Low_FXvolat,Low_Negative_interest_diff,Large_positive_interest_diff,Large_positive_forward_premium,Low_negative_forward_premium,Large_differential,Small_differential,Overvalued_currency,Undervalued_currency,Other_reg,Survey,Datastream,Bank_data_sources,Data_Resources_Inc,Other_source,IF_recursive,Normcit,firstpubo,firstpub
77,0,1,0,0,1,0,-0.981,0.517,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,5.676753802268282,0.0,292.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.918,0.499,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,5.676753802268282,0.0,292.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.429,0.761,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.676753802268282,0.0,292.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.055,1.178,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,5.676753802268282,0.0,292.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.073,1.262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,5.676753802268282,0.0,292.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,0.034,1.257,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,5.676753802268282,0.0,292.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.864,0.667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.676753802268282,0.0,292.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.997,0.562,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,5.676753802268282,0.0,292.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.539,0.566,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,5.676753802268282,0.0,292.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.625,0.567,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,5.676753802268282,0.0,292.0,74.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-3.317,2.231,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.787491742782046,0.0,120.0,81.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-1.782,2.365,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,4.787491742782046,0.0,120.0,81.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-2.683,2.194,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,4.787491742782046,0.0,120.0,81.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-4.512,1.574,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,4.787491742782046,0.0,120.0,81.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.944,0.897,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.787491742782046,2.3978952727983707,1320.0,81.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.93,0.965,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,4.787491742782046,2.3978952727983707,1320.0,81.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-0.982,0.983,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.791759469228055,4.787491742782046,2.3978952727983707,1320.0,81.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
77,0,1,0,0,1,0,-1.103,0.901,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4849066497880004,4.787491742782046,2.3978952727983707,1320.0,81.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.242,2.3978952727983707,2010,34
115,1,0,0,1,0,0,1.0227,0.0233,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.624972813284271,0.0,102.0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,1.0231,0.238,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.564348191467836,0.0,96.0,52.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,0.9221,0.0933,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,49.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,0.8767,0.1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,51.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,0.7293,0.1531,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,53.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,0.9597,0.0587,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,0.9225,0.0521,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.248495242049359,0.0,70.0,51.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,0,1,0,0,1,0,0.0521,0.6916,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.624972813284271,0.0,102.0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,0,1,0,0,1,0,-0.0937,0.7172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.564348191467836,0.0,96.0,52.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,0,1,0,0,1,0,-1.1908,1.1868,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,49.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,0,1,0,0,1,0,-1.3377,1.4892,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,51.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,0,1,0,0,1,0,-1.3071,2.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,53.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,0,1,0,0,1,0,0.5094,2.333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,0,1,0,0,1,0,-0.947,0.4683,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.248495242049359,0.0,70.0,51.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,0.099,0.694,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.624972813284271,0.0,102.0,52.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,-0.0461,0.7196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.564348191467836,0.0,96.0,52.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,-2.348,1.2722,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,49.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,-2.5342,1.5468,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,51.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,-3.4531,2.2283,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,53.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,-6.0048,4.3899,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1354942159291497,0.0,23.0,55.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
115,1,0,0,1,0,0,-1.0508,0.4648,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.248495242049359,0.0,70.0,51.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.431,1.6199092123013956,1981,5
18,0,1,0,0,1,0,-1.58,0.68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.87,0.61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.87,0.63,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.51,0.38,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.29,0.43,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-1.43,0.86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-1.14,0.92,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.9,0.66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-1.32,1.15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.72,0.24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-1.04,0.59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.21,0.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.44,0.24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.28,0.35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.78,0.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-1.15,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.69,0.51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.89,0.32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,0.0,122.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.58,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.804021044733257,2.1972245773362196,1098.0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-1.42,0.83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.110873864173311,0.0,61.0,53.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
18,0,1,0,0,1,0,-0.32,0.77,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.110873864173311,0.0,61.0,53.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.308,4.193111962410283,1984,8
