idstudy,study,depvar,real_pc_gdp,pc_gdp,gdp,real_gdp,ft,seft,pcc,sepcc,prec,tstat,n,t,samsize,ln_samsize,len,fddepth,fdacti1,fdacti2,fdbank,fdpricr,fdmktc,fdmkta,fdmkttr,fdother,fdnonl,fdchg,fdjoint,OLS,DOLS,IV,FE,RE,GMM,GMMSYS,GMMlev,GMM_all,Homo,Start,1960s,1970s,1980s,1990s,2000s,End,regcnt,endo,Year,Year_adj,regeap,regsa,regasi,regeu,reglac,regmena,regssa,regrow,macro,polstab,Trade,Income,Human,invest,fincri,timdum,Log,Panel,xsec,timser,journal impact,Notes,depvar_se,real_pc_gdp_se,pc_gdp_se,gdp_se,real_gdp_se,ft_se,seft_se,pcc_se,Unnamed: 81,prec_se,Unnamed: 83,n_se,t_se,samsize_se,ln_samsize_se,len_se,fddepth_se,fdacti1_se,fdacti2_se,fdbank_se,fdpricr_se,fdmktc_se,fdmkta_se,fdmkttr_se,fdother_se,fdnonl_se,fdchg_se,fdjoint_se,ols_se,dols_se,iv_se,fe_se,re_se,gmm_se,gmmsys_se,gmmlev_se,gmm_all_se,homo_se,start_se,sixtys_se,seventys_se,eightys_se,ninetys_se,mill_se,end_se,regcnt_se,endo_se,year _se,year_adj_se,regeap_se,regsa_se,regasi_se,regeu_se,reglac_se,regmena_se,regssa_se,regrow_se,macro_se,polstab_se,trade_se,income_se,human_se,invest_se,fincri_se,timdum_se,log _se,panel_se,xsec_se,timser_se,journal impact_se
2,Andersen (2003),2,0,1,0,0,0.244796753,0.141421356,0.240021336,0.133345187,7.499333304,1.8,60,1,60,4.0943445622221,35.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,0,0.0,1965,1.0,1.0,1.0,1.0,,1999,6,0,2003,-2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0,,1.0,,0.019,,14.998666608,0.0,7.499333304,0.0,0.0,1.8358124424839621,1.0605658849476403,1.7999999987353743,1.000000001797208,56.24000000448356,13.4987999472,449.95999824,7.499333304,449.95999824,30.7048545335235,262.47666564,0.0,7.499333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499333304,0.0,7.499333304,7.499333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14736.18994236,7.499333304,7.499333304,7.499333304,7.499333304,0.0,14991.167274696001,44.995999824,0.0,15021.164607912,-20.623166586,7.499333304,7.499333304,7.499333304,7.499333304,7.499333304,7.499333304,7.499333304,7.499333304,7.499333304,0.0,7.499333304,7.499333304,7.499333304,0.0,0.0,0.0,0.0,0.0,7.499333304,0.0,0.142487332776
2,Andersen (2003),2,0,1,0,0,0.305653368,0.141421356,0.296477657,0.131184804,7.622834119,2.26,60,1,60,4.0943445622221,35.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,0,0.0,1965,1.0,1.0,1.0,1.0,,1999,6,0,2003,-2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0,,1.0,,0.019,,15.245668238,0.0,7.622834119,0.0,0.0,2.329944922177663,1.0780315376720453,2.259999999300779,0.9999999998255276,58.10760000579051,17.227605108939997,457.37004714,7.622834119,457.37004714,31.210509423848745,266.799194165,0.0,7.622834119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622834119,0.0,7.622834119,7.622834119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14978.869043835,7.622834119,7.622834119,7.622834119,7.622834119,0.0,15238.045403881,45.737004714,0.0,15268.536740357,-20.96279382725,7.622834119,7.622834119,7.622834119,7.622834119,7.622834119,7.622834119,7.622834119,7.622834119,7.622834119,0.0,7.622834119,7.622834119,7.622834119,0.0,0.0,0.0,0.0,0.0,7.622834119,0.0,0.144833848261
2,Andersen (2003),2,0,1,0,0,0.317439136,0.141421356,0.307189542,0.130718954,7.65,2.35,60,1,60,4.0943445622221,35.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,0,0.0,1965,1.0,1.0,1.0,1.0,,1999,6,0,2003,-2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0,,1.0,,0.019,,15.3,0.0,7.65,0.0,0.0,2.4284093904,1.0818733734000001,2.3499999963,0.9999999981000001,58.52250000000001,17.977500000000003,459.0,7.65,459.0,31.32173590099907,267.75,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0,7.65,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15032.25,7.65,7.65,7.65,7.65,0.0,15292.35,45.900000000000006,0.0,15322.95,-21.0375,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,7.65,0.0,7.65,7.65,7.65,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.14535
3,Andersen and Tarp (2003) ,1,1,0,0,0,-0.04763533498968497,0.19611613513818404,-0.04759933748375114,0.18548485420751484,5.391275768970496,-0.2566211547951966,33,1,33,3.4965075614664802,36.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,,,,,1.0,,1.0,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,5.391275768970496,5.391275768970496,0.0,0.0,0.0,-0.256815227276681,1.057316167274635,-0.2566211547951966,1.0,29.065854417088417,-1.3835154136525702,177.9121003760264,5.391275768970496,177.9121003760264,18.850636492156355,194.08592768293786,0.0,0.0,5.391275768970496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.391275768970496,0.0,0.0,5.391275768970496,0.0,10566.900507182174,5.391275768970496,5.391275768970496,5.391275768970496,5.391275768970496,0.0,10755.59515909614,16.17382730691149,5.391275768970496,10798.725365247905,-14.826008364668866,0.0,0.0,0.0,0.0,5.391275768970496,0.0,5.391275768970496,0.0,0.0,0.0,0.0,5.391275768970496,5.391275768970496,0.0,0.0,0.0,0.0,0.0,5.391275768970496,0.0,0.10782551537940993
3,Andersen and Tarp (2003) ,1,1,0,0,0,0.042686680273634786,0.19611613513818404,0.042660771940861736,0.18552628390212364,5.390071848404836,0.2299446258696578,33,1,33,3.4965075614664802,36.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,,,,,1.0,,1.0,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,5.390071848404836,5.390071848404836,0.0,0.0,0.0,0.2300842736447769,1.0570800590262843,0.22994462586965778,0.9999999999999999,29.052874530966324,1.2394180545920248,177.87237099735958,5.390071848404836,177.87237099735958,18.84642697479512,194.0425865425741,0.0,0.0,0.0,5.390071848404836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.390071848404836,0.0,0.0,5.390071848404836,0.0,10564.540822873478,5.390071848404836,5.390071848404836,5.390071848404836,5.390071848404836,0.0,10753.193337567647,16.170215545214507,5.390071848404836,10796.313912354886,-14.8226975831133,0.0,0.0,0.0,0.0,5.390071848404836,0.0,5.390071848404836,0.0,0.0,0.0,0.0,5.390071848404836,5.390071848404836,0.0,0.0,0.0,0.0,0.0,5.390071848404836,0.0,0.10780143696809673
3,Andersen and Tarp (2003) ,1,1,0,0,0,-0.06432242549726036,0.19611613513818404,-0.06423386340751534,0.1853118537243363,5.396308870168481,-0.34662576687116564,33,1,33,3.4965075614664802,36.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,,,,,1.0,,1.0,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,5.396308870168481,5.396308870168481,0.0,0.0,0.0,-0.34710367526161734,1.058303239629343,-0.34662576687116564,1.0,29.120149422259026,-1.870499700395823,178.07819271555985,5.396308870168481,178.07819271555985,18.868234768552732,194.2671193260653,5.396308870168481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396308870168481,0.0,0.0,5.396308870168481,0.0,10576.765385530221,5.396308870168481,5.396308870168481,5.396308870168481,5.396308870168481,0.0,10765.636195986119,16.18892661050544,5.396308870168481,10808.806666947467,-14.839849392963322,0.0,0.0,0.0,0.0,5.396308870168481,0.0,5.396308870168481,0.0,0.0,0.0,0.0,5.396308870168481,5.396308870168481,0.0,0.0,0.0,0.0,0.0,5.396308870168481,0.0,0.10792617740336961
3,Andersen and Tarp (2003) ,1,1,0,0,0,0.09369935202136716,0.1796053020267749,0.09342609830583536,0.17074848756158595,5.856567248593155,0.5471562275017998,38,1,38,3.6375861597263857,36.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,5.856567248593155,5.856567248593155,0.0,0.0,0.0,0.5487565562627398,1.0518705295236916,0.5471562275017998,1.0,34.299379937294,3.204457241850826,222.5495554465399,5.856567248593155,222.5495554465399,21.303767966989298,210.83642094935357,0.0,0.0,5.856567248593155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.856567248593155,0.0,0.0,5.856567248593155,0.0,11478.871807242584,5.856567248593155,5.856567248593155,5.856567248593155,5.856567248593155,0.0,11683.851660943345,17.569701745779465,5.856567248593155,11730.70419893209,-16.105559933631177,0.0,5.856567248593155,0.0,0.0,5.856567248593155,0.0,5.856567248593155,0.0,0.0,0.0,0.0,5.856567248593155,5.856567248593155,0.0,0.0,0.0,0.0,0.0,5.856567248593155,0.0,0.1171313449718631
3,Andersen and Tarp (2003) ,1,1,0,0,0,0.10839839270711112,0.1796053020267749,0.10797581075196093,0.17049592235010616,5.865242911478799,0.6333043586241152,38,1,38,3.6375861597263857,36.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,5.865242911478799,5.865242911478799,0.0,0.0,0.0,0.6357829044410787,1.0534287245765503,0.6333043586241152,1.0,34.401074410652306,3.714483900228719,222.87923063619436,5.865242911478799,222.87923063619436,21.33532643822857,211.1487448132368,0.0,0.0,0.0,5.865242911478799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865242911478799,0.0,0.0,5.865242911478799,0.0,11495.876106498446,5.865242911478799,5.865242911478799,5.865242911478799,5.865242911478799,0.0,11701.159608400205,17.5957287344364,5.865242911478799,11748.081551692036,-16.1294180065667,0.0,5.865242911478799,0.0,0.0,5.865242911478799,0.0,5.865242911478799,0.0,0.0,0.0,0.0,5.865242911478799,5.865242911478799,0.0,0.0,0.0,0.0,0.0,5.865242911478799,0.0,0.117304858229576
3,Andersen and Tarp (2003) ,1,1,0,0,0,0.1482248555280966,0.1796053020267749,0.14714878128623216,0.1696317149319785,5.895124036215723,0.8674603174603175,38,1,38,3.6375861597263857,36.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,5.895124036215723,5.895124036215723,0.0,0.0,0.0,0.8738039085882853,1.0587955330098253,0.8674603174603175,1.0,34.75248740236835,5.113786167923639,224.01471337619748,5.895124036215723,224.01471337619748,21.44402160400866,212.224465303766,5.895124036215723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.895124036215723,0.0,0.0,5.895124036215723,0.0,11554.443110982817,5.895124036215723,5.895124036215723,5.895124036215723,5.895124036215723,0.0,11760.772452250367,17.68537210864717,5.895124036215723,11807.933444540093,-16.21159109959324,0.0,5.895124036215723,0.0,0.0,5.895124036215723,0.0,5.895124036215723,0.0,0.0,0.0,0.0,5.895124036215723,5.895124036215723,0.0,0.0,0.0,0.0,0.0,5.895124036215723,0.0,0.11790248072431446
3,Andersen and Tarp (2003) ,1,1,0,0,0,1.1862783439426097,0.16012815380508713,0.8294210652327338,0.08619754395851939,11.601258621489578,9.622328283876323,46,1,46,3.828641396489095,36.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,11.601258621489578,11.601258621489578,0.0,0.0,0.0,13.762321865150579,1.857688124874476,9.622328283876323,0.9999999999999999,134.58920160268624,111.6311189621232,533.6578965885205,11.601258621489578,533.6578965885205,44.41705900961101,417.6453103736248,0.0,0.0,11.601258621489578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.601258621489578,0.0,0.0,11.601258621489578,0.0,22738.466898119572,11.601258621489578,11.601258621489578,11.601258621489578,11.601258621489578,0.0,23144.510949871707,34.80377586446873,11.601258621489578,23237.321018843624,-31.90346120909634,11.601258621489578,0.0,11.601258621489578,11.601258621489578,0.0,11.601258621489578,0.0,0.0,0.0,0.0,0.0,11.601258621489578,11.601258621489578,0.0,0.0,0.0,0.0,0.0,11.601258621489578,0.0,0.23202517242979157
3,Andersen and Tarp (2003) ,1,1,0,0,0,0.252874357809157,0.16012815380508713,0.24761869321114244,0.14949796803623133,6.689054126525965,1.6563348416289592,46,1,46,3.828641396489095,36.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,6.689054126525965,6.689054126525965,0.0,0.0,0.0,1.6914902665959453,1.0711058879829025,1.6563348416289594,1.0,44.74344510759404,11.07931340730692,307.6964898201944,6.689054126525965,307.6964898201944,25.609989532173515,240.80594855493476,0.0,0.0,0.0,6.689054126525965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.689054126525965,0.0,0.0,6.689054126525965,0.0,13110.546087990891,6.689054126525965,6.689054126525965,6.689054126525965,6.689054126525965,0.0,13344.6629824193,20.067162379577894,6.689054126525965,13398.175415431508,-18.394898847946404,6.689054126525965,0.0,6.689054126525965,6.689054126525965,0.0,6.689054126525965,0.0,0.0,0.0,0.0,0.0,6.689054126525965,6.689054126525965,0.0,0.0,0.0,0.0,0.0,6.689054126525965,0.0,0.13378108253051932
3,Andersen and Tarp (2003) ,1,1,0,0,0,0.30484393872242777,0.16012815380508713,0.2957391988379204,0.14740116351794977,6.784206963727427,2.0063559322033897,46,1,46,3.828641396489095,36.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,1.0,,1995,3,1,2003,-2.75,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,0.0,,1.0,,0.02,,6.784206963727427,6.784206963727427,0.0,0.0,0.0,2.0681243719307916,1.0863425361332886,2.0063559322033897,1.0,46.025464126687716,13.61153388697007,312.0735203314616,6.784206963727427,312.0735203314616,25.97429562367642,244.23145069418737,6.784206963727427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.784206963727427,0.0,0.0,6.784206963727427,0.0,13297.045648905756,6.784206963727427,6.784206963727427,6.784206963727427,6.784206963727427,0.0,13534.492892636217,20.35262089118228,6.784206963727427,13588.766548346037,-18.656569150250423,6.784206963727427,0.0,6.784206963727427,6.784206963727427,0.0,6.784206963727427,0.0,0.0,0.0,0.0,0.0,6.784206963727427,6.784206963727427,0.0,0.0,0.0,0.0,0.0,6.784206963727427,0.0,0.13568413927454853
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.353668135,0.079305159,0.339624612,0.073897457,13.53226547,4.595890411,8,1,168,5.123963979403259,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,5,0,2012,6.25,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,0.065,,13.53226547,13.53226547,0.0,0.0,0.0,4.7859310910997985,1.0731784647285598,4.595890409729748,1.0000000056819098,183.12220875055434,62.19280911267941,108.25812376,13.53226547,2273.42059896,69.33884082800252,13.53226547,13.53226547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53226547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53226547,26658.5629759,0.0,13.53226547,13.53226547,13.53226547,13.53226547,27186.321329230002,67.66132735000001,0.0,27226.91812564,84.5766591875,0.0,13.53226547,0.0,0.0,0.0,0.0,0.0,0.0,13.53226547,0.0,0.0,0.0,13.53226547,0.0,0.0,0.0,13.53226547,13.53226547,0.0,0.0,0.87959725555
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.653412453,0.083624201,0.573962726,0.067771109,14.75555018,8.469135802,8,1,154,5.0369526024136295,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,7,0,2012,6.25,,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,0.065,,14.75555018,14.75555018,0.0,0.0,0.0,9.641460238478391,1.2339210941179062,8.46913580494259,0.9999999996037495,217.72626111449804,124.96675830764555,118.04440144,14.75555018,2272.35472772,74.3230068791959,14.75555018,14.75555018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75555018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75555018,29068.4338546,0.0,14.75555018,14.75555018,14.75555018,14.75555018,29643.90031162,103.28885126,0.0,29688.16696216,92.222188625,0.0,14.75555018,0.0,0.0,0.0,0.0,0.0,0.0,14.75555018,0.0,14.75555018,0.0,14.75555018,0.0,0.0,0.0,14.75555018,14.75555018,0.0,0.0,0.9591107617000001
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.403679516,0.088388348,0.383092889,0.080704902,12.39082107,4.746835443,8,1,140,4.941642422609304,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,8,0,2012,6.25,,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,0.065,,12.39082107,12.39082107,0.0,0.0,0.0,5.0019206523802024,1.0952042047408923,4.746835440788371,1.0000000001538851,153.53244678875592,58.817188622947185,99.12656856,12.39082107,1734.7149497999999,61.2310070504732,12.39082107,12.39082107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39082107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39082107,24409.917507899998,0.0,12.39082107,12.39082107,12.39082107,12.39082107,24893.15952963,99.12656856,0.0,24930.331992839998,77.4426316875,0.0,12.39082107,0.0,0.0,0.0,0.0,0.0,0.0,12.39082107,0.0,12.39082107,0.0,12.39082107,0.0,0.0,0.0,12.39082107,12.39082107,0.0,0.0,0.80540336955
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.174386013,0.092450033,0.172639534,0.089916424,11.12143876,1.92,8,1,133,4.890349128221754,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,12,0,2012,6.25,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,0.065,,11.12143876,11.12143876,0.0,0.0,0.0,1.939423364180064,1.0281773803694791,1.920000004935938,1.0000000030341942,123.68640009243035,21.3531624192,88.97151008,11.12143876,1479.15135508,54.387718344537625,11.12143876,11.12143876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12143876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12143876,21909.2343572,0.0,11.12143876,11.12143876,11.12143876,11.12143876,22342.97046884,133.45726512,0.0,22376.33478512,69.50899225,0.0,11.12143876,0.0,0.0,0.0,0.0,0.0,0.0,11.12143876,11.12143876,11.12143876,0.0,11.12143876,0.0,0.0,0.0,11.12143876,11.12143876,0.0,0.0,0.7228935194
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.148953061,0.092847669,0.147861142,0.090662227,11.0299519,1.630901288,8,1,133,4.890349128221754,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,13,0,2012,6.25,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,0.065,,11.0299519,11.0299519,0.0,0.0,0.0,1.642945098187766,1.024105323097121,1.6309012841390698,1.0000000029568814,121.65983891631362,17.988762760288047,88.2396152,11.0299519,1466.9836027000001,53.94031565849288,11.0299519,11.0299519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0299519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0299519,21729.005243,0.0,11.0299519,11.0299519,11.0299519,11.0299519,22159.1733671,143.38937470000002,0.0,22192.2632228,68.937199375,0.0,11.0299519,0.0,0.0,0.0,0.0,0.0,0.0,11.0299519,11.0299519,11.0299519,0.0,11.0299519,0.0,11.0299519,0.0,11.0299519,11.0299519,0.0,0.0,0.7169468735000001
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.235126438,0.079056942,0.230887214,0.076209716,13.12168647,3.02962963,8,39,168,5.123963979403259,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,4,0,2012,6.25,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,0.065,,13.12168647,13.12168647,0.0,0.0,0.0,3.0852554002438937,1.037360406200975,3.0296296320397946,0.9999999993197425,172.17865581698106,39.75385012508211,104.97349176,511.74577233,2204.44332696,67.2350488213031,13.12168647,13.12168647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12168647,0.0,0.0,0.0,0.0,0.0,13.12168647,25849.7223459,0.0,13.12168647,13.12168647,13.12168647,13.12168647,26361.46811823,52.48674588,0.0,26400.83317764,82.0105404375,0.0,13.12168647,0.0,0.0,0.0,0.0,0.0,0.0,13.12168647,0.0,0.0,0.0,13.12168647,0.0,0.0,0.0,13.12168647,13.12168647,0.0,0.0,0.8529096205500001
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.369003865,0.083333333,0.353120096,0.077165173,12.95921412,4.57615894,8,39,154,5.0369526024136295,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,6,0,2012,6.25,,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,0.065,,12.95921412,12.95921412,0.0,0.0,0.0,4.782000097642574,1.0799345056802618,4.576158934138956,0.9999999995138429,167.94123060800737,59.30342355061224,103.67371296,505.40935068,1995.71897448,65.27494728696945,12.95921412,12.95921412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95921412,0.0,0.0,0.0,0.0,0.0,12.95921412,25529.6518164,0.0,12.95921412,12.95921412,12.95921412,12.95921412,26035.06116708,77.75528472,0.0,26073.938809440002,80.99508825000001,0.0,12.95921412,0.0,0.0,0.0,0.0,0.0,0.0,12.95921412,0.0,12.95921412,0.0,12.95921412,0.0,0.0,0.0,12.95921412,12.95921412,0.0,0.0,0.8423489178000001
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.150846064,0.088045091,0.149712239,0.086057867,11.6200882,1.739669421,8,39,140,4.941642422609304,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,7,0,2012,6.25,,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,0.065,,11.6200882,11.6200882,0.0,0.0,0.0,1.7528445683028449,1.0230917229970262,1.7396694217994797,1.0000000048438693,135.02644977577924,20.215112110862933,92.9607056,453.1834398,1626.812348,57.42232080358178,11.6200882,11.6200882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6200882,0.0,0.0,0.0,0.0,0.0,11.6200882,22891.573754,0.0,11.6200882,11.6200882,11.6200882,11.6200882,23344.7571938,81.3406174,0.0,23379.6174584,72.62555125,0.0,11.6200882,0.0,0.0,0.0,0.0,0.0,0.0,11.6200882,0.0,11.6200882,0.0,11.6200882,0.0,0.0,0.0,11.6200882,11.6200882,0.0,0.0,0.755305733
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.168492957,0.092057462,0.16691636,0.089633733,11.15651408,1.862204724,8,39,133,4.890349128221754,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,11,0,2012,6.25,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,0.065,,11.15651408,11.15651408,0.0,0.0,0.0,1.8797940471513348,1.027040370972065,1.862204720522349,1.0000000042574606,124.46780641723826,20.775713223148514,89.25211264,435.10404912,1483.81637264,54.55924890512173,11.15651408,11.15651408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15651408,0.0,0.0,0.0,0.0,0.0,11.15651408,21978.3327376,0.0,11.15651408,11.15651408,11.15651408,11.15651408,22413.43678672,122.72165488000002,0.0,22446.90632896,69.72821300000001,0.0,11.15651408,0.0,0.0,0.0,0.0,0.0,0.0,11.15651408,11.15651408,11.15651408,0.0,11.15651408,0.0,0.0,0.0,11.15651408,11.15651408,0.0,0.0,0.7251734152000001
4,Anwar and Cooray (2012) ,1,1,0,0,0,0.175527147,0.092450033,0.173746439,0.089898655,11.12363698,1.932692308,8,39,133,4.890349128221754,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,0,1.0,1970,,1.0,1.0,1.0,1.0,2009,12,0,2012,6.25,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,0.065,,11.12363698,11.12363698,0.0,0.0,0.0,1.9525002633630961,1.0283806058810203,1.9326923140037144,1.0000000032102618,123.73529966282354,21.49856762823035,88.98909584,433.82184222,1479.44371834,54.39846840779826,11.12363698,11.12363698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12363698,0.0,0.0,0.0,0.0,0.0,11.12363698,21913.5648506,0.0,11.12363698,11.12363698,11.12363698,11.12363698,22347.38669282,133.48364376,0.0,22380.75760376,69.522731125,0.0,11.12363698,0.0,0.0,0.0,0.0,0.0,0.0,11.12363698,11.12363698,11.12363698,0.0,11.12363698,0.0,11.12363698,0.0,11.12363698,11.12363698,0.0,0.0,0.7230364037000001
