author,pubyear,country,idcountry,idstudy,invse_w,tstats_w,armel,se,invse,tstats,nobs,nobs_long,nobs_short,armel_w,se_w,se_lrun,srun,lrun,sicdata,sicres,mon,quart,annu,pan,ts,cross,length,ltotal,lmidyear,prim,sec,ter,deving,deved,lmsize,tariffs,ntb,volatility,pride,internet,armx,darmx,army,ecmyx,asp,othmod,ols,corc,tsls,gmm,othest,imcon,seas,impact,lcit,pblshd,all,ag,min,man,util,cons,trad,trans,fin,serv,total,midyear,cit,msize,quality,peer_review,preffered,indifferent,not-preffered
Alaouze (1977),1977,Australia,2,1,5.181347,6.28,1.21,0.193,5.1813472,6.28,68,68,0,1.21,0.193,0.193,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.6805684,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,81,162.81,0,0,0,1,0
Alaouze (1977),1977,Australia,2,1,2.096436,-0.17225,-0.0822,0.477,2.0964361,-0.17225,68,68,0,-0.0822,0.477,0.477,0,1,4,4,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.6805684,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,81,162.81,0,0,0,0,1
Alaouze (1977),1977,Australia,2,1,0.6868132,2.5125,3.657,1.456,0.68681319,2.5125,68,68,0,3.657,1.456,1.456,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.6805684,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,81,162.81,0,0,0,1,0
Alaouze (1977),1977,Australia,2,1,3.663004,2.0315,0.5537,0.273,3.6630037,2.0315,68,68,0,0.5537,0.273,0.273,0,1,4,4,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.6805684,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,81,162.81,0,0,0,1,0
Alaouze (1977),1977,Australia,2,1,1.083424,1.267,1.169,0.923,1.0834236,1.267,68,68,0,1.169,0.923,0.923,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.6805684,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,81,162.81,0,0,0,1,0
Alaouze (1977),1977,Australia,2,1,1.373626,1.1445,0.833,0.728,1.3736264,1.1445,68,68,0,0.833,0.728,0.728,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.6805684,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,81,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,2.994012,3.4395,1.148,0.334,2.994012,3.4395,184,184,0,1.148,0.334,0.334,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,5.494505,4.4955,0.8184,0.182,5.4945055,4.4955,184,184,0,0.8184,0.182,0.182,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.49925,1.0625,0.7086,0.667,1.4992504,1.0625,184,184,0,0.7086,0.667,0.667,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.890359,4.1065,2.174,0.529,1.8903592,4.1065,184,184,0,2.174,0.529,0.529,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.618123,1.135,0.7011,0.618,1.618123,1.135,184,184,0,0.7011,0.618,0.618,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.18624,1.61,1.358,0.843,1.1862396,1.61,184,184,0,1.358,0.843,0.843,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.572327,1.174,0.7471,0.636,1.572327,1.174,184,184,0,0.7471,0.636,0.636,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.960784,4.8025,2.451,0.51,1.9607843,4.8025,184,184,0,2.451,0.51,0.51,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.5810575,2.752,4.736,1.721,0.58105752,2.752,184,184,0,4.736,1.721,1.721,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,3.174603,3.8985,1.229,0.315,3.1746032,3.8985,184,184,0,1.229,0.315,0.315,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.256281,0.7575,0.6028,0.796,1.2562814,0.7575,184,184,0,0.6028,0.796,0.796,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.9861933,0.729,0.739,1.014,0.98619329,0.729,184,184,0,0.739,1.014,1.014,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.428571,0.9145,0.6403,0.7,1.4285714,0.9145,184,184,0,0.6403,0.7,0.7,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.035197,-0.4743,-0.458,0.966,1.0351967,-0.4743,184,184,0,-0.458,0.966,0.966,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,0,1
Alaouze et al. (1977),1977,Australia,2,2,1.034126,1.168,1.129,0.967,1.0341262,1.168,184,184,0,1.129,0.967,0.967,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.6973501,0.64,0.9175,1.434,0.69735007,0.64,184,184,0,0.9175,1.434,1.434,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.04712,1.8825,1.798,0.955,1.0471204,1.8825,184,184,0,1.798,0.955,0.955,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.01626,2.3675,2.329,0.984,1.0162602,2.3675,184,184,0,2.329,0.984,0.984,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.72117,-0.2762,-0.1606,0.581,1.7211704,-0.2762,184,184,0,-0.1606,0.581,0.581,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,0,1
Alaouze et al. (1977),1977,Australia,2,2,1.216545,0.909,0.747,0.822,1.216545,0.909,184,184,0,0.747,0.822,0.822,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.8361204,1.431,1.712,1.196,0.8361204,1.431,184,184,0,1.712,1.196,1.196,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,6.944445,2.1765,0.3134,0.144,6.9444444,2.1765,184,184,0,0.3134,0.144,0.144,0,1,4,4,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.222494,0.2287,0.187,0.818,1.2224939,0.2287,184,184,0,0.187,0.818,0.818,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,2.114165,1.7895,0.8456,0.473,2.1141649,1.7895,184,184,0,0.8456,0.473,0.473,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,2.079002,1.717,0.8264,0.481,2.0790021,1.717,184,184,0,0.8264,0.481,0.481,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.66113,1.4585,0.8783,0.602,1.6611296,1.4585,184,184,0,0.8783,0.602,0.602,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.240695,-1.8075,-1.457,0.806,1.2406948,-1.8075,184,184,0,-0.996,0.806,0.806,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,0,1
Alaouze et al. (1977),1977,Australia,2,2,1.358696,0.28115,0.207,0.736,1.3586957,0.28115,184,184,0,0.207,0.736,0.736,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,3.623188,4.556,1.256,0.276,3.6231884,4.556,184,184,0,1.256,0.276,0.276,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.529052,1.7565,1.148,0.654,1.529052,1.7565,184,184,0,1.148,0.654,0.654,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.128668,-1.546,-1.37,0.886,1.1286682,-1.546,184,184,0,-0.996,0.886,0.886,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,0,1
Alaouze et al. (1977),1977,Australia,2,2,0.6097561,1.31,2.148,1.64,0.6097561,1.31,184,184,0,2.148,1.64,1.64,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.980198,-0.32185,-0.1626,0.505,1.980198,-0.32185,184,184,0,-0.1626,0.505,0.505,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,0,1
Alaouze et al. (1977),1977,Australia,2,2,2.10084,2.3095,1.1,0.476,2.1008403,2.3095,184,184,0,1.1,0.476,0.476,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.976285,2.151,1.088,0.506,1.9762846,2.151,184,184,0,1.088,0.506,0.506,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.862197,0.956,0.5138,0.537,1.8621974,0.956,184,184,0,0.5138,0.537,0.537,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.386963,2.2165,1.598,0.721,1.3869626,2.2165,184,184,0,1.598,0.721,0.721,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.267427,1.481,1.168,0.789,1.2674271,1.481,184,184,0,1.168,0.789,0.789,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.9242144,0.5445,0.5893,1.082,0.92421442,0.5445,184,184,0,0.5893,1.082,1.082,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,5.102041,4.4175,0.8644,0.196,5.1020408,4.4175,184,184,0,0.8644,0.196,0.196,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.9090909,-0.003,-0.0033,1.1,0.90909091,-0.003,184,184,0,-0.0033,1.1,1.1,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,0,1
Alaouze et al. (1977),1977,Australia,2,2,1.398601,1.0285,0.7356,0.715,1.3986014,1.0285,184,184,0,0.7356,0.715,0.715,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.517451,0.722,0.476,0.659,1.5174507,0.722,184,184,0,0.476,0.659,0.659,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.9823183,-0.02975,-0.0303,1.018,0.98231827,-0.02975,184,184,0,-0.0303,1.018,1.018,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,0,1
Alaouze et al. (1977),1977,Australia,2,2,2.906977,3.3255,1.144,0.344,2.9069767,3.3255,184,184,0,1.144,0.344,0.344,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.792115,0.568,0.3172,0.558,1.7921147,0.568,184,184,0,0.3172,0.558,0.558,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.102536,0.1685,0.1528,0.907,1.1025358,0.1685,184,184,0,0.1528,0.907,0.907,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.9940358,3.3355,3.354,1.006,0.99403579,3.3355,184,184,0,3.354,1.006,1.006,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.392758,0.3208,0.2303,0.718,1.3927577,0.3208,184,184,0,0.2303,0.718,0.718,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,2.597403,3.1675,1.218,0.385,2.5974026,3.1675,184,184,0,1.218,0.385,0.385,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,6.17284,6.12,0.9885,0.162,6.1728395,6.12,184,184,0,0.9885,0.162,0.162,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,0.6024097,0.6015,0.9983,1.66,0.60240964,0.6015,184,184,0,0.9983,1.66,1.66,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.642036,1.0715,0.6523,0.609,1.6420361,1.0715,184,184,0,0.6523,0.609,0.609,0,1,5,5,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.272265,3.0245,2.376,0.786,1.2722646,3.0245,184,184,0,2.376,0.786,0.786,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.560062,2.366,1.517,0.641,1.5600624,2.366,184,184,0,1.517,0.641,0.641,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
Alaouze et al. (1977),1977,Australia,2,2,1.392758,0.21315,0.153,0.718,1.3927577,0.21315,184,184,0,0.153,0.718,0.718,0,1,6,6,0,1,0,0,1,0,7,3.332205,3.0,0,1,0,0,1,5.098707,18.56,1.12,0.0,0.6835115,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.7299612,0,0,0,0,1,0,0,0,0,0,0,28,1971.0,86,162.81,0,0,0,1,0
