idstudy,study,local,cs,aggr,idcoeff,table,forw,horiz,aux,more,comb,lag,square,orige,origse,t,lin,loglog,diff,ldiff,mean1,mean2,e,se,country,amad,balan,nobs,start,end,bothbf,bothvh,yearfe,sectfe,tgap,rd,scomp,cycl,allfirm,green,ma,nat,serv,auto,food,electro,text,empl,asset,translog,output,va,lp,pols,rand,gmm,ols,op,realpart,forpart,nace,io,check,comment,idcountry,dist,sim,gap,open,human,findev,incent,gp00,gp95,JCRimp,eigen,SJRimp,repimp,JCRcit,scocit,schcit,repcit,pub,native,citeaut,affusa,affacad,affinter,pubdate,idauthor,last,eb,seb,ef,sef,eh,seh
4,Blake et al. (2009),0,1,0,12,5,1,0,0,0,0,0,0,0.005386,0.020592,0.2615578865578866,0,0,0,0,,0.689549,0.0037139109139999998,0.014199193007999999,China,0,0,730,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,13,5,0,1,0,0,0,0,0,-0.003027,0.001335,-2.2674157303370785,0,0,0,0,,14.75728,-0.04467028656,0.0197009688,China,0,0,741,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,14,5,0,1,0,0,0,0,0,-0.003579,0.001343,-2.664929262844378,0,0,0,0,,14.75728,-0.052816305120000004,0.01981902704,China,0,0,727,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,15,5,0,1,0,0,0,0,0,-0.003412,0.001336,-2.5538922155688626,0,0,0,0,,14.75728,-0.05035183936,0.01971572608,China,0,0,730,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,16,5,0,1,0,0,0,0,0,-0.003311,0.001343,-2.4653760238272526,0,0,0,0,,14.75728,-0.04886135408,0.01981902704,China,0,0,741,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,17,5,0,1,0,0,0,0,0,-0.003856,0.001352,-2.85207100591716,0,0,0,0,,14.75728,-0.05690407168,0.01995184256,China,0,0,727,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,18,5,0,1,0,0,0,0,0,-0.003688,0.001345,-2.7420074349442376,0,0,0,0,,14.75728,-0.054424848639999995,0.019848541600000002,China,0,0,730,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,19,5,0,1,0,1,0,0,0,0.015566,0.008524,1.826137963397466,0,0,0,0,,14.75728,0.22971182048,0.12579105472,China,0,0,741,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,20,5,0,1,0,1,0,0,0,0.014952,0.008536,1.7516401124648546,0,0,0,0,,14.75728,0.22065085056,0.12596814208,China,0,0,727,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,0,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
4,Blake et al. (2009),0,1,0,21,5,0,1,0,1,0,0,0,0.014883,0.008489,1.7532100365178467,0,0,0,0,,14.75728,0.21963259824,0.12527454992,China,0,0,730,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,ok,Data sent by the author,59,2569.9567157157144,1.4842337157985384,21799.883870702637,37.9668960571289,6.44937967567679,111.475798649419,6.717391304347826,3.091666666666667,2.1166666666666663,0.0,0.0,0.0,0.007,0,0,2,0,1,1,12,0,1,0,2009.375,3,1,0.065,0.040372670807453416,0.002,0.0058823529411764705,-0.044,0.011956521739130433
5,Blalock and Gertler (2008),0,0,0,1,6,0,0,0,0,0,0,0,0.087,0.020092378752886834,4.33,0,0,0,0,,,0.087,0.020092378752886834,Indonesia,0,0,108100,1988,1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,2,6,0,0,0,0,0,0,0,0.09,0.02045454545454545,4.4,0,0,0,0,,,0.09,0.02045454545454545,Indonesia,0,0,108100,1988,1996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,3,6,0,1,0,0,0,0,0,-0.009,0.010227272727272727,-0.88,0,0,0,0,,,-0.009,0.010227272727272727,Indonesia,0,0,108100,1988,1996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,4,6,0,0,0,0,0,0,0,0.091,0.020312499999999997,4.48,0,0,0,0,,,0.091,0.020312499999999997,Indonesia,0,0,108100,1988,1996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,5,6,0,1,0,0,0,0,0,-0.01,0.010416666666666668,-0.96,0,0,0,0,,,-0.01,0.010416666666666668,Indonesia,0,0,108100,1988,1996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,6,6,0,0,0,0,0,0,0,0.087,0.03359073359073359,2.59,0,0,0,0,,,0.087,0.03359073359073359,Indonesia,0,0,108100,1988,1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,7,6,0,0,0,0,0,0,0,0.068,0.022972972972972974,2.96,0,0,0,0,,,0.068,0.022972972972972974,Indonesia,0,0,81112,1988,1996,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,8,8,0,0,0,0,0,0,0,0.133,0.05541666666666667,2.4,0,0,0,0,,,0.133,0.05541666666666667,Indonesia,0,0,29297,1988,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,9,8,0,0,0,0,0,0,0,0.081,0.031764705882352945,2.55,0,0,0,0,,,0.081,0.031764705882352945,Indonesia,0,0,11494,1988,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,0,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
5,Blalock and Gertler (2008),0,0,0,10,8,0,0,0,0,0,0,0,0.33,0.132,2.5,0,0,0,0,,,0.33,0.132,Indonesia,0,0,3621,1988,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,linear interpolation i-o,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,1.724,0.01802,1.89,0.82,13,16,104,15,1,0,45,1,1,0,2008.2083333333333,35,1,0.087,0.009314775160599571,,,-0.009,0.006923076923076922
6,Blalock and Simon (2009),0,0,0,1,4,0,0,0,0,0,0,0,0.086,0.023,3.7391304347826084,0,0,0,0,,,0.086,0.023,Indonesia,0,0,101269,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,2,4,0,1,0,0,0,0,0,0.009,0.012,0.7499999999999999,0,0,0,0,,,0.009,0.012,Indonesia,0,0,101269,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,3,4,0,1,0,0,0,0,0,0.016,0.017,0.9411764705882353,0,0,0,0,,,0.016,0.017,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,4,4,0,0,1,0,0,0,0,-0.016,0.035,-0.45714285714285713,0,0,0,0,,,-0.016,0.035,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,5,4,0,0,1,0,0,0,0,-0.346,0.108,-3.2037037037037037,0,0,0,0,,0.0,-0.346,0.108,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,6,4,0,0,0,0,1,0,0,-0.016,0.035,-0.45714285714285713,0,0,0,0,,,-0.016,0.035,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,7,4,0,1,0,0,0,0,0,0.015,0.017,0.8823529411764705,0,0,0,0,,,0.015,0.017,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,8,4,0,0,1,0,0,0,0,-0.033,0.037,-0.891891891891892,0,0,0,0,,,-0.033,0.037,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,9,4,0,0,1,0,0,0,0,0.216,0.098,2.204081632653061,0,0,0,0,,0.14,0.216,0.098,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,10,4,0,0,0,0,1,0,0,-0.0027599999999999986,0.03946186006766533,-0.06994095045868139,0,0,0,0,,,-0.0027599999999999986,0.03946186006766533,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,11,4,0,1,0,0,0,0,0,0.014,0.017,0.8235294117647058,0,0,0,0,,,0.014,0.017,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,12,4,0,0,1,0,0,0,0,-0.078,0.043,-1.8139534883720931,0,0,0,0,,,-0.078,0.043,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,13,4,0,0,1,0,0,0,0,0.384,0.135,2.844444444444444,0,0,0,0,,0.21,0.384,0.135,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,14,4,0,0,0,0,1,0,0,0.0026400000000000035,0.051504587174347874,0.05125757034151842,0,0,0,0,,,0.0026400000000000035,0.051504587174347874,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,15,4,0,1,0,0,0,0,0,0.016,0.017,0.9411764705882353,0,0,0,0,,,0.016,0.017,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,16,4,0,0,1,0,0,0,0,-0.139,0.128,-1.0859375,0,0,0,0,,,-0.139,0.128,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,17,4,0,0,1,0,0,0,0,0.03,0.513,0.05847953216374269,0,0,0,0,,4.13,0.03,0.513,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,18,4,0,0,0,0,1,0,0,-0.015100000000000016,2.1225530184426487,-0.007114074357058525,0,0,0,0,,,-0.015100000000000016,2.1225530184426487,Indonesia,0,0,42061,1988,1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,19,5,0,0,1,0,0,0,0,-0.403,0.146,-2.76027397260274,0,0,0,0,,,-0.403,0.146,Indonesia,0,0,42061,1988,1996,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,20,5,0,0,1,0,0,0,0,-0.537,0.123,-4.365853658536586,0,0,0,0,,0.0,-0.537,0.123,Indonesia,0,0,42061,1988,1996,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,21,5,0,0,1,0,0,0,0,0.234,0.101,2.3168316831683167,0,0,0,0,,0.14,0.234,0.101,Indonesia,0,0,42061,1988,1996,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
6,Blalock and Simon (2009),0,0,0,22,5,0,0,1,0,0,0,0,0.078,0.032,2.4375,0,0,0,0,,4.13,0.078,0.032,Indonesia,0,0,42061,1988,1996,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,5.0,0,ok,,62,8921.082152622304,0.25407788531076325,26941.71533309068,62.9439125061035,,20.5928426363787,4.711864406779661,2.466666666666667,1.5583333333333331,2.992,0.00771,2.84,0.033,0,0,0,0,1,0,45,1,1,0,2009.7083333333333,35,0,0.02,0.014184397163120569,,,0.013,0.006842105263157895
