label,idstudy,pubyear,reviewed,dollaryear,emissionyear,tolweight,scc,sccmean,sccbg,sccmed,stdev,stdlow,stdup,iie,mmi,dim,sce,fund,dicerice,page,cdr,prtp,rra,growth,ies,eweight,climatesens,hope,nordhaus,tol,pigou,dataset,citations,sjr,perstudy
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,105.07676622859417,0.0,0.0,1,,45.951938583933305,2389.500806364532,0,1,0,1,0,1,0,3.0,0.95,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,90.06579962450928,0.0,0.0,1,,38.29328215327776,2167.399769875521,0,1,0,1,0,1,0,3.0,0.95,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,105.07676622859417,0.0,0.0,1,,45.951938583933305,2780.0922843279645,0,1,0,1,0,1,0,3.0,0.95,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,90.06579962450928,0.0,0.0,1,,38.29328215327776,2496.7219963937096,0,1,0,1,0,1,0,3.0,0.95,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,585.4276975593103,0.0,0.0,1,,168.4904414744221,482.4953551312998,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,585.4276975593103,0.0,0.0,1,,168.4904414744221,520.7886372845775,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,525.3838311429708,0.0,0.0,1,,160.83178504376656,459.51938583933315,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,1080.7895954941114,0.0,0.0,1,,321.6635700875332,1041.577274569155,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,720.5263969960743,0.0,0.0,1,,206.78372362769989,643.3271401750663,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,1831.3379256983553,0.0,0.0,1,,566.7405758685107,1807.44291763471,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,420.30706491437667,0.0,0.0,1,,114.87984645983326,283.37028793425543,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,585.4276975593103,0.0,0.0,1,,168.4904414744221,536.1059501458886,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,585.4276975593103,0.0,0.0,1,,168.4904414744221,482.4953551312998,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,660.4825305797347,0.0,0.0,1,,214.4423800583554,1539.3899425617658,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,210.15353245718833,0.0,0.0,1,,61.26925144524441,1462.8033782552104,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,150.1096660408488,0.0,0.0,1,,38.29328215327776,1470.4620346858658,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,300.2193320816976,0.0,0.0,1,,84.24522073721106,2481.404683532399,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,195.14256585310346,0.0,0.0,1,,53.61059501458887,2083.15454913831,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,120.08773283267904,0.0,0.0,1,,53.61059501458886,2818.3855664812427,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,90.06579962450928,0.0,0.0,1,,38.29328215327776,2626.919155714854,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,120.08773283267904,0.0,0.0,1,,53.61059501458886,3500.005988809587,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,120.08773283267904,0.0,0.0,1,,53.61059501458886,3392.7847987804093,0,1,0,1,0,1,0,3.0,0.14,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,720.5263969960743,0.0,0.0,1,,206.78372362769989,735.2310173429329,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,735.5373636001592,0.0,0.0,1,,214.44238005835544,788.8416123575216,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,630.460597371565,0.0,0.0,1,,191.4664107663888,650.9857966057219,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,1621.184393241167,0.0,0.0,1,,497.8126679926108,2060.1785798463434,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,1621.184393241167,0.0,0.0,1,,497.8126679926108,2060.1785798463434,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,3422.5003857313527,0.0,0.0,1,,1110.505182445055,5070.030557093975,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,480.35093133071615,0.0,0.0,1,,130.19715932114437,359.956852240811,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,720.5263969960743,0.0,0.0,1,,206.78372362769989,934.3560845399772,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,720.5263969960743,0.0,0.0,1,,206.78372362769989,735.2310173429329,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,825.6031632246684,0.0,0.0,1,,275.71163150359985,2404.818119225843,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,255.18643226944297,0.0,0.0,1,,76.58656430655553,1998.9093284010987,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,165.12063264493366,0.0,0.0,1,,45.9519385839333,2014.22664126241,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,390.2851317062069,0.0,0.0,1,,114.87984645983329,3637.861804561387,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,390.2851317062069,0.0,0.0,1,,114.87984645983329,3637.861804561387,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,150.1096660408488,0.0,0.0,1,,61.26925144524441,4143.333128984653,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,105.07676622859417,0.0,0.0,1,,45.951938583933305,3691.4723995759755,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,135.09869943676392,0.0,0.0,1,,53.61059501458886,4855.58817703562,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Kopp et al. (2012),78,2012,1,2005,2015,0.006944444444444444,180.13159924901856,0.0,0.0,1,,76.58656430655552,5705.699040838386,0,1,0,1,0,1,0,3.0,-1.1,,,,0.0,,0,0,0,1.0,1,23,0.0,144
Marten & Newbold (2012),79,2012,1,2007,2015,1.0,142.67698134804652,1.0,0.0,0,,90.50111889148016,90.50111889148016,0,1,0,1,0,1,0,3.0,,,,,0.0,,0,0,0,0.0,1,15,1.6,1
Perrissin-Fabert et al. (2012),80,2012,0,2010,2020,1.0,51.27708532575102,0.0,0.0,1,,21.327684444525723,55.50666592613759,0,1,0,1,0,1,0,,0.0,,,,0.0,,0,0,0,0.0,1,7,0.0,1
Tol (2012),81,2012,1,1990,2015,1.0,48.3827390971691,1.0,0.0,0,,23.833861624221232,30.643536373998728,1,1,0,1,0,1,0,,3.0,,,,0.0,,0,0,1,0.0,1,30,1.65,1
van den Bijgaart et al. (2013),83,2013,0,2010,2015,0.25,233.59893758300134,0.0,0.0,1,2046.0485651214128,2046.0485651214128,2046.0485651214128,1,1,1,0,0,0,0,0.1,2.0,,,,0.0,3.0,0,0,0,1.0,1,3,0.0,4
van den Bijgaart et al. (2013),83,2013,0,2010,2015,0.25,38.778220451527226,0.0,0.0,1,284.10596026490066,284.10596026490066,284.10596026490066,1,1,1,0,0,0,0,1.0,2.0,,,,0.0,3.0,0,0,0,1.0,1,3,0.0,4
van den Bijgaart et al. (2013),83,2013,0,2010,2015,0.25,18.193891102257634,0.0,0.0,1,123.841059602649,123.841059602649,123.841059602649,1,1,1,0,0,0,0,2.0,2.0,,,,0.0,3.0,0,0,0,1.0,1,3,0.0,4
van den Bijgaart et al. (2013),83,2013,0,2010,2015,0.25,10.889774236387781,0.0,0.0,1,71.39072847682118,71.39072847682118,71.39072847682118,1,1,1,0,0,0,0,3.0,2.0,,,,0.0,3.0,0,0,0,1.0,1,3,0.0,4
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,160.90551085504242,1.0,0.0,0,,80.26013111285037,80.26013111285037,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,98.88048153103166,1.0,0.0,0,,46.092246724808376,46.092246724808376,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,133.93810680112472,1.0,0.0,0,,66.04262217285975,66.04262217285975,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,129.44353945880508,1.0,0.0,0,,66.73056615382703,66.73056615382703,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,111.91472682375857,1.0,0.0,0,,59.39249702350927,59.39249702350927,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,177.535410021625,1.0,0.0,0,,235.96478547178012,235.96478547178012,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,100.22885173372755,1.0,0.0,0,,137.81811085378024,137.81811085378024,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,136.18539047228452,1.0,0.0,0,,195.6054052550325,195.6054052550325,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,142.92724148576394,1.0,0.0,0,,191.70705602955118,191.70705602955118,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,114.16201049491836,1.0,0.0,0,,181.84652563568673,181.84652563568673,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,36.85545220702089,1.0,0.0,0,,72.23411800156534,72.23411800156534,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,35.956538738556965,1.0,0.0,0,,76.36178188736906,76.36178188736906,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,16.180442432350635,1.0,0.0,0,,65.35467819189245,65.35467819189245,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,45.844586891660136,1.0,0.0,0,,74.2979499444672,74.2979499444672,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2010,0.06250000000000001,-0.8989134684639243,1.0,0.0,0,,44.94567342319621,44.94567342319621,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Greenstone et al. (2013),87,2013,1,2007,2015,0.06250000000000001,91.77600421847319,1.0,0.0,0,,96.40336577570713,96.40336577570713,0,1,1,1,1,1,1,3.0,,,,,0.0,,0,0,0,0.0,1,23,2.42,16
Newbold et al. (2013),92,2013,1,2005,2005,1.0,61.178851637259505,0.0,0.0,1,,136.20523555605084,136.20523555605084,1,1,1,1,0,0,0,,1.34,1.71,,,0.0,,0,0,0,0.0,1,1,0.0,1
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,236.16814046191016,1.0,0.0,0,,92.8807525200965,446.83172833992353,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,1,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,285.36983639147473,1.0,0.0,0,,115.47336799795778,1081.9352523286911,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,1,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,280.4496667985183,1.0,0.0,0,,112.96307738930652,1240.0835606737205,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,1,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,270.6093276126054,1.0,0.0,0,,110.45278678065525,1968.0678371825845,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,1,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,300.1303451703441,1.0,0.0,0,,110.45278678065525,481.9757968610412,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,1,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,339.4917019139959,1.0,0.0,0,,130.53511164986534,1167.285133022834,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,1,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,334.57153232103934,1.0,0.0,0,,128.02482104121407,1267.6967573688844,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,1,0,2.42,8
Pycroft et al. (2014),101,2014,1,2005,2009,0.125,324.7311931351265,1.0,0.0,0,,123.00423982391156,2076.010333354589,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,1,0,2.42,8
Nordhaus (1982),1,1982,1,1980,1980,,1134.2849682083574,0.0,1.0,0,,887.8084431739469,999.0925942269832,1,0,0,0,0,0,0,,1.0,,2.5,,0.0,,0,1,0,0.0,2,132,6.46,1
Nordhaus (1991),3,1991,1,1989,1990,,101.67174543553476,0.0,1.0,0,,47.103539940621395,321.44486045416227,1,0,0,0,0,1,0,3.6666666666666665,1.6666666666666667,1.0,2.0,1.0,0.0,,0,1,0,0.0,2,1166,3.46,1
Haraden (1993),8,1993,1,1989,1989,,11.623804019723982,0.0,1.0,0,,2.02393656486428,10.388346970099844,0,0,0,0,0,0,0,4.0,2.0,1.25,2.6333333333333333,0.8,0.0,,0,0,0,0.0,2,9,1.85,1
Parry (1993),10,1993,1,1991,1990,,1.5406383808306636,0.0,1.0,0,,0.7541473840591719,892.4098854535995,0,1,0,0,0,1,0,,0.0,,,,0.0,,0,0,0,0.0,2,23,1.13,1
Peck & Teisberg (1993),11,1993,1,1989,2030,,24.543218781004448,0.0,1.0,0,,8.640781383560759,15.695058644238223,0,1,0,1,0,0,0,5.0,3.0,,,,0.0,,0,0,0,1.0,2,198,1.13,1
Reilly & Richards (1993),12,1993,1,1990,1990,,71.71977270603392,0.0,1.0,0,,18.060867682010034,52.70550606088432,0,1,0,0,0,0,0,5.0,3.0,,,,0.0,,0,0,0,0.0,2,115,1.65,1
Azar (1994),13,1994,1,1990,1990,,717.7958903022578,0.0,1.0,0,,247.20011528266528,494.4002305653306,0,0,0,0,0,0,0,,0.0,,,,0.0,,0,0,0,0.0,2,14,1.85,1
Schauer (1995),17,1995,1,1990,1990,,99.20477550894933,0.0,0.0,1,,93.70510512823276,105.85464829447196,1,1,0,1,0,0,0,4.91,2.3000000000000003,,,,0.0,,0,0,0,0.0,2,15,1.65,1
Azar & Sterner (1996),18,1996,1,1990,1990,,323.008150636016,0.0,1.0,0,,140.99562130937207,668.3558672457248,0,1,0,1,0,0,0,3.025,1.025,,,,0.0,,0,0,0,0.0,2,297,1.93,1
Downing et al. (1996),19,1996,0,1990,1995,,110.47178942351829,0.0,1.0,0,,61.493937384326905,68.5738826109158,1,0,1,1,0,0,0,0.0,-2.0,,,,0.0,,0,0,0,0.0,2,19,0.0,1
Hope & Maul (1996),21,1996,1,1990,1990,,50.24571232115805,1.0,0.0,0,,15.564451702982632,25.177789519530734,1,1,0,0,0,0,1,4.0,2.0,,,,0.0,,1,0,0,0.0,2,38,1.6,1
Plambeck & Hope (1996),23,1996,1,1990,1990,,52.040202046913706,1.0,0.0,0,,19.776009222613233,526.6278011503297,1,1,0,1,0,0,1,4.5,2.5,,,,0.0,,1,0,0,0.0,2,102,1.6,1
Nordhaus & Popp (1997),25,1997,1,1990,2000,,21.87991803899271,1.0,0.0,0,,10.572390555526908,11.732778607873218,0,1,0,1,0,1,0,5.0,3.0,1.0,2.0,1.0,0.0,,0,1,0,1.0,2,204,1.85,1
Eyre et al. (1999),26,1999,0,1995,1995,,308.9667542079465,0.0,1.0,0,,62.51551279979382,69.3868299394263,0,1,1,1,1,0,0,2.0,0.0,,,,1.0,,0,0,0,0.0,2,67,0.0,1
Tol (1999),28,1999,1,1995,2000,,143.8679019927449,0.0,0.0,1,,66.46636963347927,336.4932208748838,1,1,1,1,1,0,0,3.8,1.8,,,,1.0,,0,0,1,0.0,2,222,1.85,1
Tol & Downing (2001),30,2001,0,1995,1995,,39.74315940879997,0.0,1.0,0,,15.460463564173153,37.44867841099717,0,1,1,1,1,0,0,3.0,1.0,,,,1.0,,0,0,1,0.0,2,37,0.0,1
Newell & Pizer (2003),32,2003,1,1989,2000,,18.15520105147155,0.0,1.0,0,,6.984081035513502,32.834841516026856,0,1,0,1,0,0,0,4.333333333333333,2.3333333333333335,,,,0.0,,0,0,0,0.0,2,309,2.26,1
Cline (2004),35,2004,0,1990,1995,,110.52577166480931,0.0,1.0,0,,35.33817189283018,340.799076921234,0,1,0,1,0,1,0,,1.3333333333333333,,,,0.0,,0,0,0,0.0,2,59,0.0,1
Hohmeyer (2004),36,2004,0,1990,1990,,1116.172609420011,0.0,1.0,0,,1016.3487567921437,1147.334808664576,0,1,0,1,0,0,0,,0.5,,,,1.0,,0,0,0,0.0,2,3,0.0,1
Link & Tol (2004),37,2004,1,1995,2000,,136.731147799404,0.0,1.0,0,,63.91752885014325,125.34979344442598,1,1,1,1,1,0,0,,1.3333333333333333,,,,1.0,,0,0,1,0.0,2,94,0.15,1
Manne (2004),38,2004,0,2000,2000,,312.79989840931296,0.0,1.0,0,,291.88592131511894,329.6565639472334,0,1,0,1,0,0,0,,1.5,,,,0.0,,0,0,0,0.0,2,336,0.0,1
Hope (2005b),42,2005,0,2000,2000,,72.18459194061069,1.0,0.0,0,,4.859365245435101,9.46297442532099,0,1,0,1,0,0,1,,3.0,,,,1.0,,1,0,0,0.0,2,4,0.0,1
Hope (2005a),43,2005,1,2000,2000,,72.18459194061069,1.0,0.0,0,,4.859365245435101,9.46297442532099,0,1,0,1,0,0,1,,3.0,,,,0.0,,1,0,0,0.0,2,14,1.56,1
Tol (2005),44,2005,1,1995,2005,,10.10782757999857,0.0,1.0,0,,10.190142109937726,13.63644321281204,1,1,1,1,1,0,0,3.3333333333333335,1.3333333333333333,,,,0.0,,0,0,1,0.0,2,76,0.67,1
Guo et al. (2006),45,2006,1,1995,2000,,37.38299815559513,0.0,1.0,0,,21.558222498511107,110.6809546505329,0,1,1,1,1,0,0,,1.3333333333333333,,,,0.0,,0,0,1,0.0,2,103,1.24,1
Wahba & Hope (2006),48,2006,1,2000,2000,,59.15126284022264,1.0,0.0,0,,15.090943856507932,98.82414372821698,0,1,0,1,0,0,1,,2.25,1.0,,1.0,0.0,,1,0,0,0.0,2,11,1.6,1
Stern & Taylor (2007),49,2007,1,2000,2000,,202.18369501884013,0.0,1.0,0,,42.424147771524645,44.828528957596745,0,1,0,1,0,0,1,,0.0,,,,0.0,,0,0,0,1.0,2,80,10.62,1
Hope (2008b),50,2008,1,2000,2000,,26.06665820077608,1.0,0.0,0,,0.8184194097574898,0.8184194097574916,0,1,0,1,0,0,1,,2.0,1.0,,1.0,0.0,3.44,1,0,0,0.0,2,30,0.0,1
Hope (2008a),51,2008,1,2000,2000,,26.06665820077608,1.0,0.0,0,,0.8184194097574898,0.8184194097574916,0,1,0,1,0,0,1,,1.5,,,,0.0,,1,0,0,0.0,2,39,1.84,1
Nordhaus (2008),52,2008,0,2005,2005,,44.70253181579083,0.0,1.0,0,,1.1596815122321236,129.5693303640453,1,1,0,1,0,1,0,2.75,0.8,1.5,1.3,0.75,0.0,3.0,0,1,0,0.0,2,819,0.0,1
Anthoff et al. (2009a),53,2009,1,1995,2010,,20.345979776437126,0.0,1.0,0,,15.094416244312255,65.29568785730112,0,1,1,1,1,0,0,,1.3333333333333333,,,,1.0,,0,0,1,0.0,2,111,1.93,1
Anthoff et al. (2009b),54,2009,1,1995,2010,,7.179462535865724,0.0,1.0,0,,5.067350391375515,29.556211379399805,0,1,1,1,1,0,0,,,,,,0.5,,0,0,1,0.0,2,90,0.0,1
Anthoff et al. (2009c),55,2009,1,1995,2010,,99.56188464371283,1.0,0.0,0,,51.25209484082011,134.74787083035568,0,1,1,1,1,0,0,,,,,,1.0,,0,0,1,0.0,2,63,1.71,1
EPA & NHTSA (2009),56,2009,0,2007,2015,,353.47900784425946,0.0,1.0,0,,164.2136244233814,297.21092088129564,0,0,0,0,1,1,1,4.0,,,,,0.0,,0,0,0,0.0,2,13,0.26,1
Narita et al. (2009),57,2009,1,2005,2010,,11.82947265660009,0.0,1.0,0,,7.2066801494542885,59.90627570338245,0,1,1,1,1,0,0,,1.3333333333333333,,,,0.0,,0,0,1,0.0,2,36,1.2,1
Anthoff & Tol (2010),58,2010,1,1995,2010,,25.949462731259153,0.0,1.0,0,,12.358872375909554,90.26656613971117,0,1,1,1,1,0,0,,1.125,,,,0.5,,0,0,1,0.0,2,52,2.26,1
Kemfert & Schill (2010),59,2010,0,2000,2010,,102.82426861749981,0.0,1.0,0,,14.910071174395787,67.095320284781,0,1,0,1,0,0,0,,,,,,0.0,,0,0,0,0.0,2,49,0.0,1
Narita et al. (2010),60,2010,1,2005,2010,,28.643200568951375,0.0,1.0,0,,12.548945533875626,72.91534924016685,0,1,1,1,1,0,0,,0.5,,,,0.0,,0,0,1,0.0,2,29,2.26,1
Anthoff et al. (2011),64,2011,0,1995,2015,,42.49516535433071,0.0,1.0,0,,21.141658666773797,1032.3028469655571,0,1,1,1,1,0,0,,1.25,,,,0.0,,0,0,1,0.0,2,3,0.0,1
Ceronsky et al. (2011),65,2011,0,2010,2010,,155.01986152623127,0.5,0.5,0,,75.91025519343034,839.2647328984584,0,1,1,1,1,0,0,,1.3333333333333333,,,,0.0,,0,0,1,0.0,2,27,0.0,1
Dietz (2011),66,2011,1,2008,2000,,2325.231062585852,1.0,0.0,0,,555.7354659245316,593.5961091086813,0,1,0,1,0,0,1,,2.0,0.7000000000000001,,1.4285714285714284,0.0,,0,0,0,0.0,2,39,1.56,1
Hope (2011),67,2011,1,2005,2009,,381.2147400622666,1.0,0.0,0,,155.02806490236463,170.854695957354,0,1,0,1,0,0,1,,1.0,,,,1.0,,1,0,0,0.0,2,25,0.0,1
Pycroft et al. (2011),69,2011,1,2005,2009,,265.6891580196489,0.0,0.0,1,,13.806598347581897,8.786017130279392,0,1,0,1,0,0,1,,,,,,1.0,,1,0,0,0.0,2,16,0.0,1
Waldhoff et al. (2011),70,2011,0,1995,2015,,41.97053368328959,0.0,1.0,0,,17.880303890585104,73.34136625778912,0,1,1,1,1,0,0,,1.0846153846153845,,,,0.0,,0,0,1,0.0,2,7,0.0,1
Ackerman & Munitz (2012),71,2012,1,2005,2010,,77.34922146675328,1.0,0.0,0,,22.699648143499463,3.878221738802516,0,1,0,1,1,0,0,0.0,3.0,,,,0.0,,0,0,0,0.0,2,13,1.93,1
Ackerman & Stanton (2012),72,2012,1,2007,2010,,480.9187056281995,1.0,0.0,0,,153.87013707635032,747.7951073114431,0,1,0,1,0,1,0,2.25,0.25,,,,0.0,,0,0,0,0.0,2,82,0.0,1
Botzen & van den Bergh (2012),73,2012,1,2005,2015,,47.05007598566308,0.0,1.0,0,,6.387658234125595,6.422711373246969,0,1,0,1,0,1,0,,3.0,,,,0.0,,0,0,0,1.0,2,5,0.81,1
Cai et al. (2012),74,2012,1,2005,2015,,40.75291346646185,0.0,1.0,0,,9.698083680084775,10.355330038610518,0,1,0,1,0,1,0,,3.0,,,,0.0,,0,0,0,1.0,2,13,2.67,1
