premium_w;se_premium_w;interviewer_rated_beauty;photo_rated_beauty;software_rated_beauty;dummy_beauty;beauty_penalty;number_of_raters;salary;study_outcomes;teaching_research_outcomes;athletic_success;electoral_success;male_subjects;female_subjects;age_subject;high_skilled_workers;prostitutes;other_dressy_occupations;western_culture;panel_data;data_year;ols_method;iv_method;quasi_experimental_method;ageexp_control;education_control;ethnicity_control;cognitive_skill_control;noncognitive_skill_control;physicality_control;published_study;impact_factor;citations
-1.428735662905122;2.644101168460818;1;0;0;1;1;1.09861228866811;1;0;0;0;0;0;1;3.676300671907076;0;0;1;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
-1.412;1.9415;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
-1.412;1.5885;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
-1.352388256272843;1.937204799525964;1;0;0;1;0;0;0;1;0;0;0;0;1;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
-1.304303742612865;2.638559711168374;1;0;0;1;1;1.09861228866811;1;0;0;0;0;0;1;3.676300671907076;0;0;1;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
-1.260352898811667;2.867497162638596;0;1;0;1;1;3.332204510175204;0;1;0;0;0;1;0;3.277144732992177;0;0;0;1;1;3.650658241293739;1;0;0;1;0;1;1;0;0;1;1.324;.6931471805599453
-1.238779174147217;2.809221543133738;0;1;0;1;1;3.332204510175204;0;1;0;0;0;1;0;3.277144732992177;0;0;0;1;1;3.650658241293739;1;0;0;1;0;1;1;0;0;1;1.324;.6931471805599453
-1.2;9.4;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;0;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
-1.197;3.078;0;1;0;0;0;2.772588722239781;1;0;0;0;0;0;0;4.110873864173311;1;0;0;0;0;3.931825632724326;1;0;0;1;1;0;0;0;0;1;1.893;.6931471805599453
-1.193575344297366;.2557661452065785;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
-1.188332733165286;2.838179401546709;0;1;0;1;1;3.332204510175204;0;1;0;0;0;1;0;3.277144732992177;0;0;0;1;1;3.650658241293739;1;0;0;1;0;1;1;0;0;1;1.324;.6931471805599453
-1.098597256535406;4.394389026141623;1;0;0;1;1;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;1;0;1;1;0;0
-1.081899141383049;3.589157469032654;1;0;0;1;0;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;1;0;1;1;0;0
-1.079828890501728;1.403777557652246;1;0;0;1;1;0;0;1;0;0;0;1;0;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
-1.003;3.811399999999999;0;0;0;0;0;0;1;0;0;0;0;0;1;3.760734891214364;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
-.9718360346274744;4.394389026141623;1;0;0;1;1;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;1;0;1;1;0;0
-.936262153402953;3.047482908409894;0;1;0;1;1;3.332204510175204;0;1;0;0;0;1;0;3.277144732992177;0;0;0;1;1;3.650658241293739;1;0;0;1;0;1;1;0;0;1;1.324;.6931471805599453
-.9023550432079237;2.497779125472538;1;0;0;1;0;0;1;0;0;0;0;0;1;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
-.8929961166971195;3.571984466788478;1;0;0;1;0;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;1;0;1;1;0;0
-.8710321558906563;.2613096467671969;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
-.858288154143646;2.033342537529277;1;0;0;1;0;0;1;0;0;0;0;1;0;1.945910149055313;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
-.8544436668999299;1.801259622113366;0;1;0;0;0;3.891820298110626;0;0;1;0;0;1;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
-.8417373848790044;14.72462922292211;0;0;1;0;0;4.442651256490317;0;0;1;0;0;0;0;4.107096246147264;1;0;0;0;1;3.772760938094638;1;0;0;1;1;1;1;0;0;1;2.731;1.09861228866811
-.8243041077204182;3.520465460055952;1;0;0;1;0;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;0;1;0;1;1;1;1;0;1;1;0;0
-.8082575227431771;1.824352694191743;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;0;1;0;1;1;1;1;0;0;1;2.083;1.55814461804655
-.7968085162939342;3.769302083815718;0;1;0;0;0;3.912023005428146;1;0;0;0;0;0;1;3.178053830347946;0;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
-.7750904915523216;8.014914027345776;1;0;0;0;0;0;1;0;0;0;0;1;0;3.675642227331916;0;0;0;0;1;3.737669618283368;1;0;0;1;1;0;0;0;1;1;4.744;1.435084525289323
-.7738335810197909;2.660394488883047;1;0;0;1;0;0;1;0;0;0;0;0;1;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
-.7205689153869228;1.650792815412019;1;0;0;1;1;0;1;0;0;0;0;0;1;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
-.6773967809657103;2.286214135759272;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;0;1;0;1;1;1;1;0;0;1;2.083;1.55814461804655
-.6525740852786643;3.520465460055952;1;0;0;1;0;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;0;1;0;1;1;1;1;0;1;1;0;0
-.6017999999999999;2.006;0;0;0;0;0;0;1;0;0;0;0;0;1;3.760734891214364;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
-.5878236529041287;2.057382785164451;0;1;0;0;0;3.891820298110626;0;0;1;0;0;1;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
-.5874847553894763;1.876527588590029;1;0;0;1;0;1.09861228866811;1;0;0;0;0;1;0;3.676300671907076;0;0;1;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
-.5608421052631578;.8199445983379501;0;1;0;1;1;2.772588722239781;1;0;0;0;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
-.5510416987542688;.6188902189904005;1;0;0;1;0;1.09861228866811;1;0;0;0;0;1;0;3.676300671907076;0;0;1;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
-.5295;1.5885;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
-.5160024928969977;2.449790635356465;1;0;0;1;0;0;1;0;0;0;0;1;0;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
-.5151900673252613;6.663124870740046;1;0;0;1;1;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;1;0;1;1;0;0
-.498752080731768;1.592019966708292;0;1;0;0;0;1.386294361119891;0;0;0;0;1;0;0;3.850147601710058;0;0;1;1;0;3.555348061489414;1;0;0;0;0;1;0;0;0;1;3;1.686398953570229
-.4031204244841494;.5473311505925343;1;0;0;1;1;1.09861228866811;1;0;0;0;0;0;1;3.676300671907076;0;0;1;0;0;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
-.3548872180451128;23.51963998777097;0;0;0;0;0;1.6094379124341;0;1;0;0;0;0;0;3.044522437723423;0;0;0;0;1;3.688879454113936;1;0;0;0;0;0;1;1;0;1;0;.1541506798272584
-.3400466766038593;5.772126647606733;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;3.367295829986474;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
-.274768035906806;6.697470875228398;1;0;0;1;1;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;1;0;1;1;0;0
-.2688631840136371;1.58629753032202;1;0;0;1;1;0;1;0;0;0;0;0;1;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
-.2671425375583847;10.26058204346107;0;0;1;0;0;4.442651256490317;0;0;1;0;0;0;0;4.107096246147264;1;0;0;0;1;3.772760938094638;1;0;0;1;1;1;1;0;0;1;2.731;1.09861228866811
-.2378862916006347;3.62228707420458;0;1;0;0;0;1.945910149055313;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.650658241293739;1;0;0;1;1;0;0;0;0;1;6.235;1.09861228866811
-.2142857142857142;3.357142857142857;0;1;0;1;0;2.772588722239781;1;0;0;0;0;0;1;3.929273358834674;1;0;0;1;1;3.433987204485146;0;0;0;1;0;0;0;0;0;0;0;.7672551527136672
-.1607645874994762;.562827117666201;1;0;0;1;1;1.09861228866811;1;0;0;0;0;0;1;3.676300671907076;0;0;1;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
-.0894418790820131;1.790627015501025;1;0;0;1;1;0;1;0;0;0;0;0;1;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
-.0277583391649172;2.054117098203872;0;1;0;0;0;3.891820298110626;0;0;1;0;0;1;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
-.0245678797880657;.0982715191522627;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
-.0214441677555022;.643256049884426;0;1;0;0;0;1.6094379124341;0;1;0;0;0;1;0;3.091042453358316;0;0;0;1;1;3.449987545831587;1;0;0;1;1;0;1;0;0;1;2.518;1.658228076603532
-.01765;3.353499999999999;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
0;7.1;1;1;0;1;0;.6931471805599453;1;0;0;0;0;1;0;3.688879454113936;0;0;0;1;0;3.772760938094638;0;0;0;0;1;0;1;1;0;1;2.535;.1823215567939546
.0007440426718864;.0818929326268855;1;0;0;1;0;0;1;0;0;0;0;0;1;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
.0014923250994197;.0818929326268855;0;1;0;0;0;1.386294361119891;0;0;0;0;0;0;0;3.891820298110626;0;0;1;1;1;3.511545438831021;0;1;0;1;0;1;0;0;0;1;0;.6931471805599453
.0021953626048347;21.95362604834731;0;1;0;0;0;3.610917912644224;0;1;0;0;0;0;1;2.998727782533789;0;0;0;1;1;3.83945231259331;0;0;1;0;0;0;0;0;0;1;1.469;0
.0033997014562961;.0818929326268855;0;1;0;0;0;1.386294361119891;0;0;0;0;0;0;0;3.891820298110626;0;0;1;1;1;3.511545438831021;0;1;0;1;0;1;0;0;0;1;0;.6931471805599453
.0048838106884072;3.272316771616272;1;0;0;1;0;2.302585092994046;1;0;0;0;0;0;1;3.417726683613366;0;0;0;1;1;3.277144732992177;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
.0056842105263158;.5684210526315789;0;1;0;1;1;2.772588722239781;1;0;0;0;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.009637;13.89867905665859;0;0;1;0;0;4.442651256490317;0;0;0;1;0;1;0;3.250374491927572;0;0;0;0;1;3.637586159726386;0;0;0;1;0;1;0;0;0;1;5.589;1.321755839982319
.009637;8.619594839666188;0;0;1;0;0;4.442651256490317;0;0;0;1;0;1;0;3.250374491927572;0;0;0;0;1;3.637586159726386;1;0;0;1;0;1;0;0;0;1;5.589;1.321755839982319
.0114644479489429;.0818929326268855;1;0;0;1;0;0;1;0;0;0;0;0;1;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
.0327571730507542;.0818929326268855;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
.037458517699115;1.012392370246353;0;1;0;1;1;2.772588722239781;0;0;0;1;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.0385038199005735;.7484207062056525;1;0;0;1;0;1.09861228866811;1;0;0;0;0;0;1;3.676300671907076;0;0;0;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
.04863642;.0818929326268855;0;1;0;0;0;1.791759469228055;0;0;0;0;0;0;0;3.826018394207018;0;0;0;1;0;3.610917912644224;0;0;0;1;0;1;0;0;1;0;0;3.488902962081261
.05457326;.0818929326268855;0;1;0;0;0;1.791759469228055;0;0;0;0;0;0;0;3.826018394207018;0;0;0;1;0;3.610917912644224;0;0;0;1;0;1;0;0;1;0;0;3.488902962081261
.05468743;.0818929326268855;0;1;0;0;0;1.791759469228055;0;0;0;0;0;0;0;3.826018394207018;0;0;0;1;0;3.610917912644224;0;0;0;1;0;1;0;0;1;0;0;3.488902962081261
.060654483895438;.3635630977782173;0;1;0;1;1;3.13549421592915;1;0;0;0;0;0;1;3.405189402931693;0;0;0;0;1;3.663561646129646;1;0;0;1;1;0;0;0;0;1;1.324;1.430746123690724
.06450605;.0818929326268855;0;1;0;0;0;1.791759469228055;0;0;0;0;0;0;0;3.826018394207018;0;0;0;1;0;3.610917912644224;0;0;0;1;0;1;0;1;1;0;0;3.488902962081261
.0657983359746429;3.626771668080454;0;1;0;0;0;1.945910149055313;1;0;0;0;0;1;0;4.091340053201802;1;0;1;1;1;3.650658241293739;1;0;0;1;1;0;0;0;0;1;6.235;1.09861228866811
.0696437;.0818929326268855;0;1;0;0;0;1.791759469228055;0;0;0;0;0;0;0;3.826018394207018;0;0;0;1;0;3.610917912644224;0;0;0;1;0;1;0;1;1;0;0;3.488902962081261
.0721250291579193;7.446909260555167;0;0;1;0;0;4.442651256490317;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;0;1;0;1;1;1;1;0;0;1;2.083;1.55814461804655
.0731020679066402;5.080593719511492;1;0;0;1;0;0;0;1;0;0;0;1;0;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
.07809228;.0818929326268855;0;1;0;0;0;1.791759469228055;0;0;0;0;0;0;0;3.826018394207018;0;0;0;1;0;3.610917912644224;0;0;0;1;0;1;0;1;1;0;0;3.488902962081261
.07866313;.0818929326268855;0;1;0;0;0;1.791759469228055;0;0;0;0;0;0;0;3.826018394207018;0;0;0;1;0;3.610917912644224;0;0;0;1;0;1;0;1;1;0;0;3.488902962081261
.085611128770901;2.438594856104828;1;0;0;1;0;1.09861228866811;1;0;0;0;0;0;1;3.676300671907076;0;0;0;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
.0982715191522627;.0982715191522627;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
.1024446289350661;.5345355606645574;1;0;0;1;1;1.09861228866811;1;0;0;0;0;1;0;3.676300671907076;0;0;1;0;0;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
.1096531018599603;1.352388256272843;1;0;0;1;0;0;0;1;0;0;0;0;1;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
.1310286922030169;.0818929326268855;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
.1325714285714286;.0828571428571429;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
.1326315789473684;2.326111893741332;0;1;0;0;0;2.772588722239781;1;0;0;0;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.1398004796024082;.0873752997515051;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
.1505747093678106;.3304368898414579;0;1;0;1;1;3.13549421592915;1;0;0;0;0;1;0;3.499533282383017;0;0;0;0;1;3.663561646129646;1;0;0;1;1;1;0;0;1;1;1.324;1.430746123690724
.1595521343596921;1.755073477956613;0;1;0;0;0;3.891820298110626;0;0;1;0;0;1;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
.1756290083867785;19.49481993093241;0;1;0;0;0;3.610917912644224;0;1;0;0;0;0;1;2.998727782533789;0;0;0;1;1;3.83945231259331;0;0;1;1;0;0;0;0;0;1;1.469;0
.1765;1.5885;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
.1765;1.5885;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
.1765;1.5885;0;0;0;0;0;0;1;0;0;0;0;1;0;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
.179971481750288;2.771560818954435;1;0;0;1;1;0;0;1;0;0;0;1;0;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
.1904761904761905;1.952380952380952;0;1;0;1;0;2.772588722239781;1;0;0;0;0;1;0;3.929273358834674;1;0;0;1;1;3.433987204485146;0;0;0;1;0;0;0;0;0;0;0;.7672551527136672
.1924405448068445;1.780700895055366;1;0;0;1;1;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
.2;4;0;1;0;0;0;2.302585092994046;0;0;0;0;0;1;0;3.549042508926137;1;0;0;0;1;3.784189633918261;1;0;0;1;0;0;0;0;0;1;4.011;1.981001468866583
.2022759955752212;.2151872293353418;0;1;0;1;1;2.772588722239781;0;0;0;1;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.2105941044828607;.3297766764951924;0;1;0;1;1;3.13549421592915;1;0;0;0;0;1;0;3.499533282383017;0;0;0;0;1;3.663561646129646;1;0;0;1;1;1;0;0;1;1;1.324;1.430746123690724
.2117610268072494;.3316040009913359;0;1;0;1;1;3.13549421592915;1;0;0;0;0;0;1;3.405189402931693;0;0;0;0;1;3.663561646129646;1;0;0;1;1;1;0;0;1;1;1.324;1.430746123690724
.2117610268072494;.3316040009913359;0;1;0;1;1;3.13549421592915;1;0;0;0;0;0;1;3.405189402931693;0;0;0;0;1;3.663561646129646;1;0;0;1;1;1;0;0;1;1;1.324;1.430746123690724
.2227414936520912;1.337475255709234;1;0;0;1;0;1.09861228866811;1;0;0;0;0;1;0;3.676300671907076;0;0;0;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
.2301023230088496;.1175190618022725;0;1;0;1;1;2.772588722239781;0;0;0;1;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.232;.1408571428571429;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
.2385602679364265;.5305554402186889;1;0;0;1;1;1.09861228866811;1;0;0;0;0;1;0;3.676300671907076;0;0;1;0;0;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
.2405588174924951;.3294470646520864;0;1;0;1;1;3.13549421592915;1;0;0;0;0;1;0;3.499533282383017;0;0;0;0;1;3.663561646129646;1;0;0;1;1;0;0;0;0;1;1.324;1.430746123690724
.2448810496828761;2.693691546511637;1;0;0;1;1;0;0;1;0;0;0;0;1;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
.2622096238938053;.4684759346609635;0;1;0;0;0;2.772588722239781;0;0;0;1;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.2690526315789474;1.408652521355745;0;1;0;1;1;2.772588722239781;1;0;0;0;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.2790452458222502;.680172786691735;0;1;0;0;0;3.13549421592915;1;0;0;0;0;1;0;3.499533282383017;0;0;0;0;1;3.663561646129646;0;0;1;1;1;1;0;0;1;1;1.324;1.430746123690724
.2825442477876107;.1420534176911064;0;1;0;1;1;2.772588722239781;0;0;0;1;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.3;6.1;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;0;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
.3107368421052632;.6859532938306031;0;1;0;1;1;2.772588722239781;1;0;0;0;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.3222150103352917;.430311421657827;0;1;0;0;0;1.6094379124341;0;1;0;0;0;0;0;3.091042453358316;0;0;0;1;1;3.449987545831587;1;0;0;1;1;0;1;0;0;1;2.518;1.658228076603532
.343048925593446;3.737582259819896;1;0;0;1;0;2.302585092994046;1;0;0;0;0;0;1;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;1;0;1;1.034;1.170071252650255
.3600841242450388;.2903904227782571;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
.3734544796380091;.4583304977375567;0;1;0;0;0;3.912023005428146;0;1;0;0;0;0;1;2.890371757896165;0;0;0;1;1;3.597312260588446;1;0;0;0;1;0;1;0;0;1;1.71;1.236762627148927
.4;7.6;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;0;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
.4305817907064601;1.435272635688201;0;1;0;0;0;1.386294361119891;0;0;0;0;0;0;0;3.891820298110626;0;0;1;1;1;3.511545438831021;0;1;0;0;0;1;0;0;0;1;0;.6931471805599453
.4323734063902784;1.884588002973121;1;0;0;1;0;0;1;0;0;0;0;1;0;2.19722457733622;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
.4505724557522125;.3762834797871027;0;1;0;0;0;2.772588722239781;0;0;0;1;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.4513915304087623;.6032116967264499;0;1;0;0;0;1.6094379124341;0;1;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.449987545831587;1;0;0;1;1;0;1;0;0;1;2.518;1.658228076603532
.4615384615384615;.8076923076923077;0;1;0;1;0;2.772588722239781;1;0;0;0;0;0;1;3.929273358834674;1;0;0;1;1;3.433987204485146;0;0;0;1;0;0;0;0;0;0;0;.7672551527136672
.4859180173137372;5.091575746635247;1;0;0;1;1;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;0;1;0;1;1;1;1;0;1;1;0;0
.5;.3;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.526360524616162;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
.501252085940096;13.16566402325815;1;0;0;0;0;2.302585092994046;1;0;0;0;0;0;1;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;1;0;1;1.034;1.170071252650255
.5191078145032453;2.082666781077037;1;0;0;1;0;0;1;0;0;0;0;1;0;2.19722457733622;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
.5314069845745228;1.166164321021064;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
.5838820763019629;6.422702839321591;1;0;0;1;1;1.386294361119891;0;1;0;0;0;0;1;2.727002794018897;0;0;0;1;1;3.332204510175204;0;1;0;1;1;1;1;0;1;1;0;0
.6018036054064924;3.319859518978415;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.931825632724326;0;0;0;1;1;3.091042453358316;0;0;0;1;1;0;1;0;1;0;0;.2006706954621512
.6018036054064924;1.408425250475691;0;1;0;0;0;1.386294361119891;0;0;0;0;1;0;0;3.850147601710058;0;0;1;1;0;3.555348061489414;1;0;0;0;0;1;0;0;0;1;3;1.686398953570229
.6100843083600139;4.343677749954916;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;2.772588722239781;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;1;1;1;1;6.604;.7884573603642703
.6122026242071903;2.644715336575062;1;0;0;1;1;0;0;1;0;0;0;0;1;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
.6186006637168142;.2674451637340312;0;1;0;1;1;2.772588722239781;0;0;0;1;0;0;1;3.292497964738815;0;0;0;0;1;3.433987204485146;1;0;0;1;0;0;0;0;0;1;1.212;.2876820724517808
.6705442037776861;2.888292268619994;1;0;0;1;1;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;0;2.397895272798371;1;0;0;1;1;0;0;0;0;1;11.49;4.060443010546419
