idstudy,idcountry,study,pcc,se_pcc,tstat,estimate,se_estimate,education_choice,education_attainment,education_test,employment_continuous,employment_dummy,employment_categorical,longitudinal_data,crosssectional_data,secondary_education,tertiary_education,male_students,female_students,mixed_gender_students,europe,germany,usa,other_countries,data_year,sample_size,ols_method,matching_method,did_method,panel_method,iv_method,dynamic_model,number_of_variables,ability_control,motivation_control,parental_education_control,age_control,ethnicity_control,publication_year,citations,published_study,impact_factor,low_intensity_employment,medium_intensity_employment,high_intensity_employment,oncampus_employment,parttime_students,twoyear_college,undergraduate_students,minority_students,caucasian_students,homogeneous_subsample,endogeneity_control,selfreported_education,sample_size_full,country,pub_year,mid_year
10,1,Bozick (2007),-0.01641259389603499,0.009714758576424157,-1.6894494872847567,-0.3285040669720361,0.19444444444444448,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.4339872044851463,9.26992916338784,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,1.0,1.0,1.0,0.0,1.0,3.3858016961841844,3.360906031887709,1.0,3.647,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10614,USA,2007.5416666666667,1997.0
10,1,Bozick (2007),-0.028909667741808205,0.009712006246736196,-2.976693693079486,-0.7765287894989963,0.2608695652173913,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.4339872044851463,9.26992916338784,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,1.0,1.0,1.0,0.0,1.0,3.3858016961841844,3.360906031887709,1.0,3.647,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10614,USA,2007.5416666666667,1997.0
10,1,Bozick (2007),-0.01687676753419348,0.009716518189478707,-1.7369151382300783,-0.342490308946776,0.1971830985915493,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.4339872044851463,9.26992916338784,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,1.0,1.0,1.0,0.0,1.0,3.3858016961841844,3.360906031887709,1.0,3.647,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10614,USA,2007.5416666666667,1997.0
10,1,Bozick (2007),-0.02891512298248036,0.009713838897735807,-2.976693693079486,-0.7765287894989963,0.2608695652173913,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,3.4339872044851463,9.26992916338784,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,1.0,1.0,1.0,0.0,1.0,3.3858016961841844,3.360906031887709,1.0,3.647,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10614,USA,2007.5416666666667,1997.0
11,1,Buscha et al. (2012),-0.008061240080974523,0.010076550101218152,-0.8,-0.2,0.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.005212107231163531,0.01007674064691616,0.5172413793103449,0.15,0.29,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.009751353301393003,0.010076398411439438,-0.9677419354838709,-0.3,0.31,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.005684300612803313,0.010076714722696781,0.5641025641025641,0.22,0.39,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.024869596930256962,0.010073760781876238,-2.46875,-0.79,0.32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.008267924591584788,0.010076533095993961,-0.8205128205128205,-0.32,0.39,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.02653462379123084,0.010073329402226524,-2.6341463414634148,-1.08,0.41,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.0037788020911953997,0.010076805576521065,0.375,0.18,0.48,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.016487194651602276,0.010075507842645834,-1.6363636363636362,-0.36,0.22,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.00976150999369179,0.010076397412843139,-0.96875,-0.31,0.32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.012595097763068533,0.010076078210454828,1.25,0.25,0.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.02602311765945146,0.010073464900432823,2.5833333333333335,0.93,0.36,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.017308965352292652,0.010075367891633035,-1.717948717948718,-0.67,0.39,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.007053638786383309,0.010076626837690443,-0.7,-0.42,0.6,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.006144321528041117,0.010076687305987432,0.6097560975609756,0.25,0.41,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.01646958490784702,0.01007551076715347,1.6346153846153846,0.85,0.52,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.0039696477465404915,0.010076798125833555,0.3939393939393939,0.13,0.33,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.009531748410765721,0.010076419748523762,0.9459459459459459,0.35,0.37,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.010866579223988758,0.01007628255315321,1.0784313725490198,0.55,0.51,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.007053638786383309,0.010076626837690443,-0.7,-0.35,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.007286164180779178,0.010076610037247798,0.7230769230769231,0.47,0.65,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.01728527126736225,0.010075372022152328,-1.7155963302752293,-1.87,1.09,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.000186608839757993,0.010076877346931622,0.018518518518518517,0.01,0.54,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.0013435824569228115,0.010076868426921086,-0.13333333333333333,-0.06,0.45,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.0036276520381275904,0.010076811217021085,0.36,0.18,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.0009879286867501436,0.010076872604851465,-0.09803921568627451,-0.05,0.51,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.011617263008894728,0.010076197507714817,1.1529411764705881,0.98,0.85,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.0017994395014276118,0.010076861207994626,-0.17857142857142858,-0.1,0.56,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.004126686132842879,0.010076791719732614,0.4095238095238095,0.43,1.05,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.013739899495421001,0.010075926296642066,-1.3636363636363638,-1.35,0.99,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.008277151554153494,0.010076532326795557,0.8214285714285714,1.15,1.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.007090957754906347,0.01007662417802481,0.7037037037037037,0.19,0.27,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.005983038939351291,0.010076697161012699,0.59375,0.19,0.32,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.00026518097810728034,0.010076877168076653,-0.02631578947368421,-0.01,0.38,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.01188987495667664,0.010076165217522578,1.18,0.59,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,1.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.012595097763068533,0.010076078210454828,-1.25,-0.5,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.013951241733213672,0.010075896807320985,-1.3846153846153846,-0.54,0.39,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.010809109835654628,0.010076288829847535,-1.0727272727272725,-0.59,0.55,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.002015371411525299,0.010076857057626494,0.2,0.13,0.65,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,1.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.0018321564744277104,0.010076860609352407,-0.18181818181818182,-0.04,0.22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.005353264476688807,0.010076733132590698,-0.53125,-0.17,0.32,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.022107743309782074,0.010074414672812084,2.1944444444444446,0.79,0.36,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.021588276569514307,0.010074529065773344,2.142857142857143,1.05,0.49,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.017002272800702174,0.010075420918934621,-1.6875,-0.54,0.32,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),-0.0023992496473998885,0.010076848519079532,-0.23809523809523808,-0.15,0.63,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.01819552719279984,0.010075209272046195,1.8059701492537312,1.21,0.67,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
11,1,Buscha et al. (2012),0.010076365940837117,0.010076365940837119,1.0,0.56,0.56,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,3.367295829986474,9.198976041897133,0.0,0.0,1.0,0.0,0.0,0.0,3.6375861597263857,0.0,1.0,0.0,0.0,1.0,3.544575964507503,1.6582280766035324,1.0,0.918,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,9887,USA,2012.625,1995.0
