label,country,studyid,estimateid,numberofestimates,invnoest,publicationyear,published,numberofcitations,numberofyears,citations,impact,incomeelasticity,tvalue,standarderror,inverseofstandarderror,longrun,average,marginal,otherprice,differencevariable,discretecontinuous,decreasing,increasing,flat,notavailable,firstyearofdependentvariable,lastyearofdependentvariable,midyear,daily,monthly,quarterly,annual,crosssection,timeseries,paneldata,householddata,aggregatedata,lagged,evaporation,householdsize,populationdensity,temperature,rainfall,ovb,iv,paneltechnique,otherestimator,developed,us,europe,otherlocation,reference
Fenrick & Getachew (2012),US,55,2,2,0.5,2012,1,4,4,1.0,0.043,0.248,2.7865169,0.089,11.235955,0,0,1,0,0,0,1,0,0,0,1997,2006,2001.5,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,"Fenrick, S. A. & L. Getachew (2012): ""Estimation of the effects of price and billing frequency on household water demand using a panel of Wisconsin municipalities."" Applied Economics Letters 19(14): pp. 1373--1380."
Mansur & Olmstead (2012),US,56,1,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.029,1.0,0.029,34.482759,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,2,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.068,2.5185185,0.027,37.037037,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,3,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.069,2.4642857,0.028,35.714286,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,4,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.068,2.4285714,0.028,35.714286,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,5,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.046,1.9166667,0.024,41.666667,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,6,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.096,4.8,0.02,50.0,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,7,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.108,4.9090909,0.022,45.454545,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,8,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.106,4.8181818,0.022,45.454545,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,9,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.147,4.59375,0.032,31.25,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,10,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.069,2.4642857,0.028,35.714286,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,11,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.07,2.5,0.028,35.714286,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,12,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.108,4.9090909,0.022,45.454545,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Mansur & Olmstead (2012),US,56,13,13,0.07692307692307693,2012,1,96,4,24.0,0.609,0.108,4.9090909,0.022,45.454545,1,0,1,0,0,0,0,1,0,0,1996,1998,1997.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,"Mansur, E. T. & S. M. Olmstead (2012): ""The value of scarce water: Measuring the inefficiency of municipal regulations."" Journal of Urban Economics 71(3): pp. 332--346."
Polycarpou & Zachariadis (2013),Europe,57,1,2,0.5,2013,1,8,3,2.6666667,0.002,0.529,2.7409326,0.193,5.1813471,1,1,0,0,0,0,0,0,0,1,2001,2009,2005.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,"Polycarpou, A. & T. Zachariadis (2013): ""An econometric analysis of residential water demand in Cyprus."" Water resources management 27(1): pp. 309--317."
Polycarpou & Zachariadis (2013),Europe,57,2,2,0.5,2013,1,8,3,2.6666667,0.002,0.753,2.2680723,0.332,3.012048192771084,1,0,1,0,0,0,0,0,0,1,2001,2009,2005.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,"Polycarpou, A. & T. Zachariadis (2013): ""An econometric analysis of residential water demand in Cyprus."" Water resources management 27(1): pp. 309--317."
Sebri (2013),Other,58,1,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.0866631,2.36,0.03672165,27.231891813140205,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Sebri (2013),Other,58,2,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.0923591,2.58,0.0357981,27.93444344811596,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Sebri (2013),Other,58,3,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.7792932,14.42,0.05404252,18.503948372503725,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Sebri (2013),Other,58,4,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.808295,15.36,0.05262337,19.002963892278277,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Sebri (2013),Other,58,5,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.2396621,7.42,0.03229947,30.960260338637138,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Sebri (2013),Other,58,6,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.2943742,9.67,0.03044201,32.84934207695221,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Sebri (2013),Other,58,7,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.3765541,11.03,0.03413908,29.29194342671214,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Sebri (2013),Other,58,8,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.3659544,11.02,0.0332082,30.11304436855957,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Sebri (2013),Other,58,9,9,0.1111111111111111,2013,1,8,3,2.6666667,0.012,0.1957238,7.6,0.02575313,38.83023150972328,0,0,1,0,1,1,0,1,0,0,1990,2010,2000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,"Sebri, M. (2013): ""Intergovernorate disparities in residential water demand in Tunisia: a discrete/continuous choice approach."" Journal of Environmental Planning and Management 56(8): pp. 1192--1211."
Binet et al. (2014),Europe,59,1,1,1.0,2014,1,4,2,2.0,0.204,0.29,0.82,0.35365854,2.8275861795957193,1,0,0,1,1,0,0,1,0,0,2004,2004,2004.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,"Binet, M.-E., F. Carlevaro, & M. Paul (2014): ""Estimation of residential water demand with imperfect price perception."" Environmental and Resource Economics 59(4): pp. 561--581."
Asci & Borisova (2014),US,60,1,9,0.1111111111111111,2014,0,1,2,0.5,0.0,2.801,17.616352,0.159,6.289308176100628,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Asci & Borisova (2014),US,60,2,9,0.1111111111111111,2014,0,1,2,0.5,0.0,0.125,62.5,0.002,500.0,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Asci & Borisova (2014),US,60,3,9,0.1111111111111111,2014,0,1,2,0.5,0.0,0.094,47.0,0.002,500.0,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Asci & Borisova (2014),US,60,4,9,0.1111111111111111,2014,0,1,2,0.5,0.0,1.838,6.2094595,0.296,3.3783783783783785,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Asci & Borisova (2014),US,60,5,9,0.1111111111111111,2014,0,1,2,0.5,0.0,0.106,15.142857,0.007,142.85714285714286,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Asci & Borisova (2014),US,60,6,9,0.1111111111111111,2014,0,1,2,0.5,0.0,0.073,10.428571,0.007,142.85714285714286,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Asci & Borisova (2014),US,60,7,9,0.1111111111111111,2014,0,1,2,0.5,0.0,2.747,4.827768,0.569,1.7574692442882252,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Asci & Borisova (2014),US,60,8,9,0.1111111111111111,2014,0,1,2,0.5,0.0,0.137,8.5625,0.016,62.5,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Asci & Borisova (2014),US,60,9,9,0.1111111111111111,2014,0,1,2,0.5,0.0,0.133,8.3125,0.016,62.5,0,0,1,0,1,0,0,1,0,0,2008,2013,2010.5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,"Asci, S. & T. Borisova (2014): ""The Effect of Price and Non-Price Conservation Programs on Residential Water Demand."" Paper is presented at the 2014 AAEA Annual Meeting of July 27-29, 2014, Minneapolis, Minnesota ."
Jia & Bao (2014),Other,61,1,6,0.16666666666666666,2014,0,1,2,0.5,0.0,0.76,9.5,0.08,12.5,0,0,0,1,0,0,0,0,0,1,2000,2011,2005.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,"Jia, L. & C. Bao (2014): ""Residential fresh water demand in China: A panel data analysis.""  ZEF Working Paper 126, Center for Development Research, University of Bonn."
Jia & Bao (2014),Other,61,2,6,0.16666666666666666,2014,0,1,2,0.5,0.0,0.76,10.857143,0.07,14.285714285714285,0,0,0,1,0,0,0,0,0,1,2000,2011,2005.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,"Jia, L. & C. Bao (2014): ""Residential fresh water demand in China: A panel data analysis.""  ZEF Working Paper 126, Center for Development Research, University of Bonn."
Jia & Bao (2014),Other,61,3,6,0.16666666666666666,2014,0,1,2,0.5,0.0,0.92,9.2,0.1,10.0,0,0,0,1,0,0,0,0,0,1,2000,2011,2005.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,"Jia, L. & C. Bao (2014): ""Residential fresh water demand in China: A panel data analysis.""  ZEF Working Paper 126, Center for Development Research, University of Bonn."
Jia & Bao (2014),Other,61,4,6,0.16666666666666666,2014,0,1,2,0.5,0.0,0.6,6.0,0.1,10.0,0,0,0,1,0,0,0,0,0,1,2000,2011,2005.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"Jia, L. & C. Bao (2014): ""Residential fresh water demand in China: A panel data analysis.""  ZEF Working Paper 126, Center for Development Research, University of Bonn."
Jia & Bao (2014),Other,61,5,6,0.16666666666666666,2014,0,1,2,0.5,0.0,0.55,5.0,0.11,9.090909090909092,0,0,0,1,0,0,0,0,0,1,2000,2011,2005.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"Jia, L. & C. Bao (2014): ""Residential fresh water demand in China: A panel data analysis.""  ZEF Working Paper 126, Center for Development Research, University of Bonn."
Jia & Bao (2014),Other,61,6,6,0.16666666666666666,2014,0,1,2,0.5,0.0,0.63,5.25,0.12,8.333333333333334,0,0,0,1,0,0,0,0,0,1,2000,2011,2005.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"Jia, L. & C. Bao (2014): ""Residential fresh water demand in China: A panel data analysis.""  ZEF Working Paper 126, Center for Development Research, University of Bonn."
Zapata (2015),Other,62,1,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.11,13.75,0.008,125.0,0,0,1,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,2,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.012,2.4,0.005,200.0,0,0,0,1,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,3,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.145,18.125,0.008,125.0,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,4,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.139,17.375,0.008,125.0,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,5,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.138,17.25,0.008,125.0,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,6,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.138,17.25,0.008,125.0,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,7,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.131,16.375,0.008,125.0,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,8,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.137,17.125,0.008,125.0,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,9,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.138,17.25,0.008,125.0,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,10,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.084,7.0,0.012,83.33333333333333,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,11,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.199,9.0454545,0.022,45.45454545454546,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,12,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.236,13.111111,0.018,55.55555555555556,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,13,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.1,12.5,0.008,125.0,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
Zapata (2015),Other,62,14,14,0.07142857142857142,2015,1,1,1,1.0,0.0,0.108,6.75,0.016,62.5,0,1,0,0,0,0,0,1,0,0,2012,2013,2012.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,"Zapata, O. (2015): ""More Water Please, It's Getting Hot! The Effect of Climate on Residential Water Demand."" Water Economics and Policy 1(3): p. 1550007."
